source,target
CALM2,NRAS
CALM2,CAMK4
CALM2,CNGB1
CALM2,CNGA2
CALM2,CNGA4
CALM2,CNGA1
CALM2,PYGB
CALM2,PYGL
CALM2,PYGM
CALM2,CAMKK2
CALM2,CAMK1D
CALM2,CAMK1G
CALM2,CAMK1
CALM2,CAMKK1
CALM3,RASGRF1
CALM3,RASGRF2
CALM3,ADCY1
CALM3,ADCY2
CALM3,ADCY3
CALM3,ADCY5
CALM3,ADCY6
CALM3,ADCY7
CALM3,ADCY8
CALM3,ADCY9
CALM3,ADCY4
CALM3,MYLK4
CALM3,MYLK
CALM3,MYLK2
CALM3,MYLK3
CALM3,PDE1A
CALM3,PDE1C
CALM3,PDE1B
CALM3,NOS1
CALM3,NOS2
CALM3,NOS3
CALM3,PPP3CA
CALM3,PPP3CB
CALM3,PPP3CC
CALM3,PPP3R1
CALM3,PPP3R2
CALM3,CAMK2A
CALM3,CAMK2B
CALM3,CAMK2D
CALM3,CAMK2G
CALM3,CACNA1C
CALM3,ITPR1
CALM3,ITPR2
CALM3,ITPR3
CALM3,HRAS
CALM3,KRAS
CALM3,NRAS
CALM3,CAMK4
CALM3,CNGB1
CALM3,CNGA2
CALM3,CNGA4
CALM3,CNGA1
CALM3,PYGB
CALM3,PYGL
CALM3,PYGM
CALM3,CAMKK2
CALM3,CAMK1D
CALM3,CAMK1G
CALM3,CAMK1
CALM3,CAMKK1
CALML3,RASGRF1
CALML3,RASGRF2
CALML3,ADCY1
CALML3,ADCY2
CALML3,ADCY3
CALML3,ADCY5
CALML3,ADCY6
CALML3,ADCY7
CALML3,ADCY8
CALML3,ADCY9
CALML3,ADCY4
CALML3,MYLK4
CALML3,MYLK
CALML3,MYLK2
CALML3,MYLK3
CALML3,PDE1A
CALML3,PDE1C
CALML3,PDE1B
CALML3,NOS1
CALML3,NOS2
CALML3,NOS3
CALML3,PPP3CA
CALML3,PPP3CB
CALML3,PPP3CC
CALML3,PPP3R1
CALML3,PPP3R2
CALML3,CAMK2A
CALML3,CAMK2B
CALML3,CAMK2D
CALML3,CAMK2G
CALML3,CACNA1C
CALML3,ITPR1
CALML3,ITPR2
CALML3,ITPR3
CALML3,HRAS
CALML3,KRAS
CALML3,NRAS
CALML3,CAMK4
CALML3,CNGB1
CALML3,CNGA2
CALML3,CNGA4
CALML3,CNGA1
CALML3,PYGB
CALML3,PYGL
CALML3,PYGM
CALML3,CAMKK2
CALML3,CAMK1D
CALML3,CAMK1G
CALML3,CAMK1
CALML3,CAMKK1
CALML4,RASGRF1
CALML4,RASGRF2
CALML4,ADCY1
CALML4,ADCY2
CALML4,ADCY3
CALML4,ADCY5
CALML4,ADCY6
CALML4,ADCY7
CALML4,ADCY8
CALML4,ADCY9
CALML4,ADCY4
CALML4,MYLK4
CALML4,MYLK
CALML4,MYLK2
CALML4,MYLK3
CALML4,PDE1A
CALML4,PDE1C
CALML4,PDE1B
CALML4,NOS1
CALML4,NOS2
CALML4,NOS3
CALML4,PPP3CA
CALML4,PPP3CB
CALML4,PPP3CC
CALML4,PPP3R1
CALML4,PPP3R2
CALML4,CAMK2A
CALML4,CAMK2B
CALML4,CAMK2D
CALML4,CAMK2G
CALML4,CACNA1C
CALML4,ITPR1
CALML4,ITPR2
CALML4,ITPR3
CALML4,HRAS
CALML4,KRAS
CALML4,NRAS
CALML4,CAMK4
CALML4,CNGB1
CALML4,CNGA2
CALML4,CNGA4
CALML4,CNGA1
CALML4,PYGB
CALML4,PYGL
CALML4,PYGM
CALML4,CAMKK2
CALML4,CAMK1D
CALML4,CAMK1G
CALML4,CAMK1
CALML4,CAMKK1
GNB5,RASGRF1
GNB5,RASGRF2
GNB5,PREX1
GNB5,PIK3CA
GNB5,PIK3CB
GNB5,PIK3CD
GNB5,PIK3R1
GNB5,PIK3R2
GNB5,PIK3R3
GNB5,PLCB1
GNB5,PLCB2
GNB5,PLCB3
GNB5,PLCB4
GNB5,PLCG1
GNB5,PLCG2
GNB5,PIK3R6
GNB5,PIK3R5
GNB5,PIK3CG
GNB5,PRKCE
GNB5,PRKAG2
GNB5,PRKAG3
GNB5,PRKAA1
GNB5,PRKAA2
GNB5,PRKAB1
GNB5,PRKAB2
GNB5,PRKAG1
GNB5,RRAS2
GNB5,MRAS
GNB5,HRAS
GNB5,KRAS
GNB5,NRAS
GNB5,RRAS
GNB5,ADCY1
GNB5,ADCY2
GNB5,ADCY3
GNB5,ADCY5
GNB5,ADCY6
GNB5,ADCY7
GNB5,ADCY8
GNB5,ADCY9
GNB5,ADCY4
GNB5,ADCY10
GNB5,CAMK4
GNB5,MAPK1
GNB5,MAPK3
GNB5,KCNJ3
GNB5,KCNJ5
GNB5,KCNJ6
GNB5,KCNJ9
GNB5,MAPK14
GNB5,MAPK8
GNB5,MAPK11
GNB5,MAPK9
GNB5,MAPK10
GNB5,MAPK13
GNB5,MAPK12
GNB5,CACNA1A
GNB5,CACNA1B
GNB5,CACNA1C
GNB5,CACNA1D
GNB5,CACNA1F
GNB5,CACNA1S
GNB5,SCN1A
GNB5,RHOA
GNB5,RAC1
GNB5,RAC2
GNB5,RAC3
GNB1,RASGRF1
GNB1,RASGRF2
GNB1,PREX1
GNB1,PIK3CA
GNB1,PIK3CB
GNB1,PIK3CD
GNB1,PIK3R1
GNB1,PIK3R2
GNB1,PIK3R3
GNB1,PLCB1
GNB1,PLCB2
GNB1,PLCB3
GNB1,PLCB4
GNB1,PLCG1
GNB1,PLCG2
GNB1,PIK3R6
GNB1,PIK3R5
GNB1,PIK3CG
GNB1,PRKCE
GNB1,PRKAG2
GNB1,PRKAG3
GNB1,PRKAA1
GNB1,PRKAA2
GNB1,PRKAB1
GNB1,PRKAB2
GNB1,PRKAG1
GNB1,RRAS2
GNB1,MRAS
GNB1,HRAS
GNB1,KRAS
GNB1,NRAS
GNB1,RRAS
GNB1,ADCY1
GNB1,ADCY2
GNB1,ADCY3
GNB1,ADCY5
GNB1,ADCY6
GNB1,ADCY7
GNB1,ADCY8
GNB1,ADCY9
GNB1,ADCY4
GNB1,ADCY10
GNB1,CAMK4
GNB1,MAPK1
GNB1,MAPK3
GNB1,KCNJ3
GNB1,KCNJ5
GNB1,KCNJ6
GNB1,KCNJ9
GNB1,MAPK14
GNB1,MAPK8
GNB1,MAPK11
GNB1,MAPK9
GNB1,MAPK10
GNB1,MAPK13
GNB1,MAPK12
GNB1,CACNA1A
GNB1,CACNA1B
GNB1,CACNA1C
GNB1,CACNA1D
GNB1,CACNA1F
GNB1,CACNA1S
GNB1,SCN1A
GNB1,PDE6A
GNB1,PDE6G
GNB1,PDE6B
GNB1,RHOA
GNB1,RAC1
GNB1,RAC2
GNB1,RAC3
GNB2,RASGRF1
GNB2,RASGRF2
GNB2,PREX1
GNB2,PIK3CA
GNB2,PIK3CB
GNB2,PIK3CD
GNB2,PIK3R1
GNB2,PIK3R2
GNB2,PIK3R3
GNB2,PLCB1
GNB2,PLCB2
GNB2,PLCB3
GNB2,PLCB4
GNB2,PLCG1
GNB2,PLCG2
GNB2,PIK3R6
GNB2,PIK3R5
GNB2,PIK3CG
GNB2,PRKCE
GNB2,PRKAG2
GNB2,PRKAG3
GNB2,PRKAA1
GNB2,PRKAA2
GNB2,PRKAB1
GNB2,PRKAB2
GNB2,PRKAG1
GNB2,RRAS2
GNB2,MRAS
GNB2,HRAS
GNB2,KRAS
GNB2,NRAS
GNB2,RRAS
GNB2,ADCY1
GNB2,ADCY2
GNB2,ADCY3
GNB2,ADCY5
GNB2,ADCY6
GNB2,ADCY7
GNB2,ADCY8
GNB2,ADCY9
GNB2,ADCY4
GNB2,ADCY10
GNB2,CAMK4
GNB2,MAPK1
GNB2,MAPK3
GNB2,KCNJ3
GNB2,KCNJ5
GNB2,KCNJ6
GNB2,KCNJ9
GNB2,MAPK14
GNB2,MAPK8
GNB2,MAPK11
GNB2,MAPK9
GNB2,MAPK10
GNB2,MAPK13
GNB2,MAPK12
GNB2,CACNA1A
GNB2,CACNA1B
GNB2,CACNA1C
GNB2,CACNA1D
GNB2,CACNA1F
GNB2,CACNA1S
GNB2,SCN1A
GNB2,RHOA
GNB2,RAC1
GNB2,RAC2
GNB2,RAC3
GNB3,RASGRF1
GNB3,RASGRF2
GNB3,PREX1
GNB3,PIK3CA
GNB3,PIK3CB
GNB3,PIK3CD
GNB3,PIK3R1
GNB3,PIK3R2
GNB3,PIK3R3
GNB3,PLCB1
GNB3,PLCB2
GNB3,PLCB3
GNB3,PLCB4
GNB3,PLCG1
GNB3,PLCG2
GNB3,PIK3R6
GNB3,PIK3R5
GNB3,PIK3CG
GNB3,PRKCE
GNB3,PRKAG2
GNB3,PRKAG3
GNB3,PRKAA1
GNB3,PRKAA2
GNB3,PRKAB1
GNB3,PRKAB2
GNB3,PRKAG1
GNB3,RRAS2
GNB3,MRAS
GNB3,HRAS
GNB3,KRAS
GNB3,NRAS
GNB3,RRAS
GNB3,ADCY1
GNB3,ADCY2
GNB3,ADCY3
GNB3,ADCY5
GNB3,ADCY6
GNB3,ADCY7
GNB3,ADCY8
GNB3,ADCY9
GNB3,ADCY4
GNB3,ADCY10
GNB3,CAMK4
GNB3,MAPK1
GNB3,MAPK3
GNB3,KCNJ3
GNB3,KCNJ5
GNB3,KCNJ6
GNB3,KCNJ9
GNB3,MAPK14
GNB3,MAPK8
GNB3,MAPK11
GNB3,MAPK9
GNB3,MAPK10
GNB3,MAPK13
GNB3,MAPK12
GNB3,CACNA1A
GNB3,CACNA1B
GNB3,CACNA1C
GNB3,CACNA1D
GNB3,CACNA1F
GNB3,CACNA1S
GNB3,SCN1A
GNB3,PDE1A
GNB3,PDE1C
GNB3,PDE1B
GNB3,RHOA
GNB3,RAC1
GNB3,RAC2
GNB3,RAC3
GNG3,RASGRF1
GNG3,RASGRF2
GNG3,PREX1
GNG3,PIK3CA
GNG3,PIK3CB
GNG3,PIK3CD
GNG3,PIK3R1
GNG3,PIK3R2
GNG3,PIK3R3
GNG3,PLCB1
GNG3,PLCB2
GNG3,PLCB3
GNG3,PLCB4
GNG3,PLCG1
GNG3,PLCG2
GNG3,PIK3R6
GNG3,PIK3R5
GNG3,PIK3CG
GNG3,PRKCE
GNG3,PRKAG2
GNG3,PRKAG3
GNG3,PRKAA1
GNG3,PRKAA2
GNG3,PRKAB1
GNG3,PRKAB2
GNG3,PRKAG1
GNG3,RRAS2
GNG3,MRAS
GNG3,HRAS
GNG3,KRAS
GNG3,NRAS
GNG3,RRAS
GNG3,ADCY1
GNG3,ADCY2
GNG3,ADCY3
GNG3,ADCY5
GNG3,ADCY6
GNG3,ADCY7
GNG3,ADCY8
GNG3,ADCY9
GNG3,ADCY4
GNG3,ADCY10
GNG3,CAMK4
GNG3,MAPK1
GNG3,MAPK3
GNG3,KCNJ3
GNG3,KCNJ5
GNG3,KCNJ6
GNG3,KCNJ9
GNG3,MAPK14
GNG3,MAPK8
GNG3,MAPK11
GNG3,MAPK9
GNG3,MAPK10
GNG3,MAPK13
GNG3,MAPK12
GNG3,CACNA1A
GNG3,CACNA1B
GNG3,CACNA1C
GNG3,CACNA1D
GNG3,CACNA1F
GNG3,CACNA1S
GNG3,SCN1A
GNG3,RHOA
GNG3,RAC1
GNG3,RAC2
GNG3,RAC3
GNG4,RASGRF1
GNG4,RASGRF2
GNG4,PREX1
GNG4,PIK3CA
GNG4,PIK3CB
GNG4,PIK3CD
GNG4,PIK3R1
GNG4,PIK3R2
GNG4,PIK3R3
GNG4,PLCB1
GNG4,PLCB2
GNG4,PLCB3
GNG4,PLCB4
GNG4,PLCG1
GNG4,PLCG2
GNG4,PIK3R6
GNG4,PIK3R5
GNG4,PIK3CG
GNG4,PRKCE
GNG4,PRKAG2
GNG4,PRKAG3
GNG4,PRKAA1
GNG4,PRKAA2
GNG4,PRKAB1
GNG4,PRKAB2
GNG4,PRKAG1
GNG4,RRAS2
GNG4,MRAS
GNG4,HRAS
GNG4,KRAS
GNG4,NRAS
GNG4,RRAS
GNG4,ADCY1
GNG4,ADCY2
GNG4,ADCY3
GNG4,ADCY5
GNG4,ADCY6
GNG4,ADCY7
GNG4,ADCY8
GNG4,ADCY9
GNG4,ADCY4
GNG4,ADCY10
GNG4,CAMK4
GNG4,MAPK1
GNG4,MAPK3
GNG4,KCNJ3
GNG4,KCNJ5
GNG4,KCNJ6
GNG4,KCNJ9
GNG4,MAPK14
GNG4,MAPK8
GNG4,MAPK11
GNG4,MAPK9
GNG4,MAPK10
GNG4,MAPK13
GNG4,MAPK12
GNG4,CACNA1A
GNG4,CACNA1B
GNG4,CACNA1C
GNG4,CACNA1D
GNG4,CACNA1F
GNG4,CACNA1S
GNG4,SCN1A
GNG4,RHOA
GNG4,RAC1
GNG4,RAC2
GNG4,RAC3
GNG5,RASGRF1
GNG5,RASGRF2
GNG5,PREX1
GNG5,PIK3CA
GNG5,PIK3CB
GNG5,PIK3CD
GNG5,PIK3R1
GNG5,PIK3R2
GNG5,PIK3R3
GNG5,PLCB1
GNG5,PLCB2
GNG5,PLCB3
GNG5,PLCB4
GNG5,PLCG1
GNG5,PLCG2
GNG5,PIK3R6
GNG5,PIK3R5
GNG5,PIK3CG
GNG5,PRKCE
GNG5,PRKAG2
GNG5,PRKAG3
GNG5,PRKAA1
GNG5,PRKAA2
GNG5,PRKAB1
GNG5,PRKAB2
GNG5,PRKAG1
GNG5,RRAS2
GNG5,MRAS
GNG5,HRAS
GNG5,KRAS
GNG5,NRAS
GNG5,RRAS
GNG5,ADCY1
GNG5,ADCY2
GNG5,ADCY3
GNG5,ADCY5
GNG5,ADCY6
GNG5,ADCY7
GNG5,ADCY8
GNG5,ADCY9
GNG5,ADCY4
GNG5,ADCY10
GNG5,CAMK4
GNG5,MAPK1
GNG5,MAPK3
GNG5,KCNJ3
GNG5,KCNJ5
GNG5,KCNJ6
GNG5,KCNJ9
GNG5,MAPK14
GNG5,MAPK8
GNG5,MAPK11
GNG5,MAPK9
GNG5,MAPK10
GNG5,MAPK13
GNG5,MAPK12
GNG5,CACNA1A
GNG5,CACNA1B
GNG5,CACNA1C
GNG5,CACNA1D
GNG5,CACNA1F
GNG5,CACNA1S
GNG5,SCN1A
GNG5,RHOA
GNG5,RAC1
GNG5,RAC2
GNG5,RAC3
GNG7,RASGRF1
GNG7,RASGRF2
GNG7,PREX1
GNG7,PIK3CA
GNG7,PIK3CB
GNG7,PIK3CD
GNG7,PIK3R1
GNG7,PIK3R2
GNG7,PIK3R3
GNG7,PLCB1
GNG7,PLCB2
GNG7,PLCB3
GNG7,PLCB4
GNG7,PLCG1
GNG7,PLCG2
GNG7,PIK3R6
GNG7,PIK3R5
GNG7,PIK3CG
GNG7,PRKCE
GNG7,PRKAG2
GNG7,PRKAG3
GNG7,PRKAA1
GNG7,PRKAA2
GNG7,PRKAB1
GNG7,PRKAB2
GNG7,PRKAG1
GNG7,RRAS2
GNG7,MRAS
GNG7,HRAS
GNG7,KRAS
GNG7,NRAS
GNG7,RRAS
GNG7,ADCY1
GNG7,ADCY2
GNG7,ADCY3
GNG7,ADCY5
GNG7,ADCY6
GNG7,ADCY7
GNG7,ADCY8
GNG7,ADCY9
GNG7,ADCY4
GNG7,ADCY10
GNG7,CAMK4
GNG7,MAPK1
GNG7,MAPK3
GNG7,KCNJ3
GNG7,KCNJ5
GNG7,KCNJ6
GNG7,KCNJ9
GNG7,MAPK14
GNG7,MAPK8
GNG7,MAPK11
GNG7,MAPK9
GNG7,MAPK10
GNG7,MAPK13
GNG7,MAPK12
GNG7,CACNA1A
GNG7,CACNA1B
GNG7,CACNA1C
GNG7,CACNA1D
GNG7,CACNA1F
GNG7,CACNA1S
GNG7,SCN1A
GNG7,RHOA
GNG7,RAC1
GNG7,RAC2
GNG7,RAC3
GNG10,RASGRF1
GNG10,RASGRF2
GNG10,PREX1
GNG10,PIK3CA
GNG10,PIK3CB
GNG10,PIK3CD
GNG10,PIK3R1
GNG10,PIK3R2
GNG10,PIK3R3
GNG10,PLCB1
GNG10,PLCB2
GNG10,PLCB3
GNG10,PLCB4
GNG10,PLCG1
GNG10,PLCG2
GNG10,PIK3R6
GNG10,PIK3R5
GNG10,PIK3CG
GNG10,PRKCE
GNG10,PRKAG2
GNG10,PRKAG3
GNG10,PRKAA1
GNG10,PRKAA2
GNG10,PRKAB1
GNG10,PRKAB2
GNG10,PRKAG1
GNG10,RRAS2
GNG10,MRAS
GNG10,HRAS
GNG10,KRAS
GNG10,NRAS
GNG10,RRAS
GNG10,ADCY1
GNG10,ADCY2
GNG10,ADCY3
GNG10,ADCY5
GNG10,ADCY6
GNG10,ADCY7
GNG10,ADCY8
GNG10,ADCY9
GNG10,ADCY4
GNG10,ADCY10
GNG10,CAMK4
GNG10,MAPK1
GNG10,MAPK3
GNG10,KCNJ3
GNG10,KCNJ5
GNG10,KCNJ6
GNG10,KCNJ9
GNG10,MAPK14
GNG10,MAPK8
GNG10,MAPK11
GNG10,MAPK9
GNG10,MAPK10
GNG10,MAPK13
GNG10,MAPK12
GNG10,CACNA1A
GNG10,CACNA1B
GNG10,CACNA1C
GNG10,CACNA1D
GNG10,CACNA1F
GNG10,CACNA1S
GNG10,SCN1A
GNG10,RHOA
GNG10,RAC1
GNG10,RAC2
GNG10,RAC3
GNG11,RASGRF1
GNG11,RASGRF2
GNG11,PREX1
GNG11,PIK3CA
GNG11,PIK3CB
GNG11,PIK3CD
GNG11,PIK3R1
GNG11,PIK3R2
GNG11,PIK3R3
GNG11,PLCB1
GNG11,PLCB2
GNG11,PLCB3
GNG11,PLCB4
GNG11,PLCG1
GNG11,PLCG2
GNG11,PIK3R6
GNG11,PIK3R5
GNG11,PIK3CG
GNG11,PRKCE
GNG11,PRKAG2
GNG11,PRKAG3
GNG11,PRKAA1
GNG11,PRKAA2
GNG11,PRKAB1
GNG11,PRKAB2
GNG11,PRKAG1
GNG11,RRAS2
GNG11,MRAS
GNG11,HRAS
GNG11,KRAS
GNG11,NRAS
GNG11,RRAS
GNG11,ADCY1
GNG11,ADCY2
GNG11,ADCY3
GNG11,ADCY5
GNG11,ADCY6
GNG11,ADCY7
GNG11,ADCY8
GNG11,ADCY9
GNG11,ADCY4
GNG11,ADCY10
GNG11,CAMK4
GNG11,MAPK1
GNG11,MAPK3
GNG11,KCNJ3
GNG11,KCNJ5
GNG11,KCNJ6
GNG11,KCNJ9
GNG11,MAPK14
GNG11,MAPK8
GNG11,MAPK11
GNG11,MAPK9
GNG11,MAPK10
GNG11,MAPK13
GNG11,MAPK12
GNG11,CACNA1A
GNG11,CACNA1B
GNG11,CACNA1C
GNG11,CACNA1D
GNG11,CACNA1F
GNG11,CACNA1S
GNG11,SCN1A
GNG11,RHOA
GNG11,RAC1
GNG11,RAC2
GNG11,RAC3
GNGT1,RASGRF1
GNGT1,RASGRF2
GNGT1,PREX1
GNGT1,PIK3CA
GNGT1,PIK3CB
GNGT1,PIK3CD
GNGT1,PIK3R1
GNGT1,PIK3R2
GNGT1,PIK3R3
GNGT1,PLCB1
GNGT1,PLCB2
GNGT1,PLCB3
GNGT1,PLCB4
GNGT1,PLCG1
GNGT1,PLCG2
GNGT1,PIK3R6
GNGT1,PIK3R5
GNGT1,PIK3CG
GNGT1,PRKCE
GNGT1,PRKAG2
GNGT1,PRKAG3
GNGT1,PRKAA1
GNGT1,PRKAA2
GNGT1,PRKAB1
GNGT1,PRKAB2
GNGT1,PRKAG1
GNGT1,RRAS2
GNGT1,MRAS
GNGT1,HRAS
GNGT1,KRAS
GNGT1,NRAS
GNGT1,RRAS
GNGT1,ADCY1
GNGT1,ADCY2
GNGT1,ADCY3
GNGT1,ADCY5
GNGT1,ADCY6
GNGT1,ADCY7
GNGT1,ADCY8
GNGT1,ADCY9
GNGT1,ADCY4
GNGT1,ADCY10
GNGT1,CAMK4
GNGT1,MAPK1
GNGT1,MAPK3
GNGT1,KCNJ3
GNGT1,KCNJ5
GNGT1,KCNJ6
GNGT1,KCNJ9
GNGT1,MAPK14
GNGT1,MAPK8
GNGT1,MAPK11
GNGT1,MAPK9
GNGT1,MAPK10
GNGT1,MAPK13
GNGT1,MAPK12
GNGT1,CACNA1A
GNGT1,CACNA1B
GNGT1,CACNA1C
GNGT1,CACNA1D
GNGT1,CACNA1F
GNGT1,CACNA1S
GNGT1,SCN1A
GNGT1,PDE6A
GNGT1,PDE6G
GNGT1,PDE6B
GNGT1,RHOA
GNGT1,RAC1
GNGT1,RAC2
GNGT1,RAC3
GNGT2,RASGRF1
GNGT2,RASGRF2
GNGT2,PREX1
GNGT2,PIK3CA
GNGT2,PIK3CB
GNGT2,PIK3CD
GNGT2,PIK3R1
GNGT2,PIK3R2
GNGT2,PIK3R3
GNGT2,PLCB1
GNGT2,PLCB2
GNGT2,PLCB3
GNGT2,PLCB4
GNGT2,PLCG1
GNGT2,PLCG2
GNGT2,PIK3R6
GNGT2,PIK3R5
GNGT2,PIK3CG
GNGT2,PRKCE
GNGT2,PRKAG2
GNGT2,PRKAG3
GNGT2,PRKAA1
GNGT2,PRKAA2
GNGT2,PRKAB1
GNGT2,PRKAB2
GNGT2,PRKAG1
GNGT2,RRAS2
GNGT2,MRAS
GNGT2,HRAS
GNGT2,KRAS
GNGT2,NRAS
GNGT2,RRAS
GNGT2,ADCY1
GNGT2,ADCY2
GNGT2,ADCY3
GNGT2,ADCY5
GNGT2,ADCY6
GNGT2,ADCY7
GNGT2,ADCY8
GNGT2,ADCY9
GNGT2,ADCY4
GNGT2,ADCY10
GNGT2,CAMK4
GNGT2,MAPK1
GNGT2,MAPK3
GNGT2,KCNJ3
GNGT2,KCNJ5
GNGT2,KCNJ6
GNGT2,KCNJ9
GNGT2,MAPK14
GNGT2,MAPK8
GNGT2,MAPK11
GNGT2,MAPK9
GNGT2,MAPK10
GNGT2,MAPK13
GNGT2,MAPK12
GNGT2,CACNA1A
GNGT2,CACNA1B
GNGT2,CACNA1C
GNGT2,CACNA1D
GNGT2,CACNA1F
GNGT2,CACNA1S
GNGT2,SCN1A
GNGT2,RHOA
GNGT2,RAC1
GNGT2,RAC2
GNGT2,RAC3
GNG13,RASGRF1
GNG13,RASGRF2
GNG13,PREX1
GNG13,PIK3CA
GNG13,PIK3CB
GNG13,PIK3CD
GNG13,PIK3R1
GNG13,PIK3R2
GNG13,PIK3R3
GNG13,PLCB1
GNG13,PLCB2
GNG13,PLCB3
GNG13,PLCB4
GNG13,PLCG1
GNG13,PLCG2
GNG13,PIK3R6
GNG13,PIK3R5
GNG13,PIK3CG
GNG13,PRKCE
GNG13,PRKAG2
GNG13,PRKAG3
GNG13,PRKAA1
GNG13,PRKAA2
GNG13,PRKAB1
GNG13,PRKAB2
GNG13,PRKAG1
GNG13,RRAS2
GNG13,MRAS
GNG13,HRAS
GNG13,KRAS
GNG13,NRAS
GNG13,RRAS
GNG13,ADCY1
GNG13,ADCY2
GNG13,ADCY3
GNG13,ADCY5
GNG13,ADCY6
GNG13,ADCY7
GNG13,ADCY8
GNG13,ADCY9
GNG13,ADCY4
GNG13,ADCY10
GNG13,CAMK4
GNG13,MAPK1
GNG13,MAPK3
GNG13,KCNJ3
GNG13,KCNJ5
GNG13,KCNJ6
GNG13,KCNJ9
GNG13,MAPK14
GNG13,MAPK8
GNG13,MAPK11
GNG13,MAPK9
GNG13,MAPK10
GNG13,MAPK13
GNG13,MAPK12
GNG13,CACNA1A
GNG13,CACNA1B
GNG13,CACNA1C
GNG13,CACNA1D
GNG13,CACNA1F
GNG13,CACNA1S
GNG13,SCN1A
GNG13,PDE1A
GNG13,PDE1C
GNG13,PDE1B
GNG13,RHOA
GNG13,RAC1
GNG13,RAC2
GNG13,RAC3
GNG2,RASGRF1
GNG2,RASGRF2
GNG2,PREX1
GNG2,PIK3CA
GNG2,PIK3CB
GNG2,PIK3CD
GNG2,PIK3R1
GNG2,PIK3R2
GNG2,PIK3R3
GNG2,PLCB1
GNG2,PLCB2
GNG2,PLCB3
GNG2,PLCB4
GNG2,PLCG1
GNG2,PLCG2
GNG2,PIK3R6
GNG2,PIK3R5
GNG2,PIK3CG
GNG2,PRKCE
GNG2,PRKAG2
GNG2,PRKAG3
GNG2,PRKAA1
GNG2,PRKAA2
GNG2,PRKAB1
GNG2,PRKAB2
GNG2,PRKAG1
GNG2,RRAS2
GNG2,MRAS
GNG2,HRAS
GNG2,KRAS
GNG2,NRAS
GNG2,RRAS
GNG2,ADCY1
GNG2,ADCY2
GNG2,ADCY3
GNG2,ADCY5
GNG2,ADCY6
GNG2,ADCY7
GNG2,ADCY8
GNG2,ADCY9
GNG2,ADCY4
GNG2,ADCY10
GNG2,CAMK4
GNG2,MAPK1
GNG2,MAPK3
GNG2,KCNJ3
GNG2,KCNJ5
GNG2,KCNJ6
GNG2,KCNJ9
GNG2,MAPK14
GNG2,MAPK8
GNG2,MAPK11
GNG2,MAPK9
GNG2,MAPK10
GNG2,MAPK13
GNG2,MAPK12
GNG2,CACNA1A
GNG2,CACNA1B
GNG2,CACNA1C
GNG2,CACNA1D
GNG2,CACNA1F
GNG2,CACNA1S
GNG2,SCN1A
GNG2,RHOA
GNG2,RAC1
GNG2,RAC2
GNG2,RAC3
GNB4,RASGRF1
GNB4,RASGRF2
GNB4,PREX1
GNB4,PIK3CA
GNB4,PIK3CB
GNB4,PIK3CD
GNB4,PIK3R1
GNB4,PIK3R2
GNB4,PIK3R3
GNB4,PLCB1
GNB4,PLCB2
GNB4,PLCB3
GNB4,PLCB4
GNB4,PLCG1
GNB4,PLCG2
GNB4,PIK3R6
GNB4,PIK3R5
GNB4,PIK3CG
GNB4,PRKCE
GNB4,PRKAG2
GNB4,PRKAG3
GNB4,PRKAA1
GNB4,PRKAA2
GNB4,PRKAB1
GNB4,PRKAB2
GNB4,PRKAG1
GNB4,RRAS2
GNB4,MRAS
GNB4,HRAS
GNB4,KRAS
GNB4,NRAS
GNB4,RRAS
GNB4,ADCY1
GNB4,ADCY2
GNB4,ADCY3
GNB4,ADCY5
GNB4,ADCY6
GNB4,ADCY7
GNB4,ADCY8
GNB4,ADCY9
GNB4,ADCY4
GNB4,ADCY10
GNB4,CAMK4
GNB4,MAPK1
GNB4,MAPK3
GNB4,KCNJ3
GNB4,KCNJ5
GNB4,KCNJ6
GNB4,KCNJ9
GNB4,MAPK14
GNB4,MAPK8
GNB4,MAPK11
GNB4,MAPK9
GNB4,MAPK10
GNB4,MAPK13
GNB4,MAPK12
GNB4,CACNA1A
GNB4,CACNA1B
GNB4,CACNA1C
GNB4,CACNA1D
GNB4,CACNA1F
GNB4,CACNA1S
GNB4,SCN1A
GNB4,RHOA
GNB4,RAC1
GNB4,RAC2
GNB4,RAC3
GNG8,RASGRF1
GNG8,RASGRF2
GNG8,PREX1
GNG8,PIK3CA
GNG8,PIK3CB
GNG8,PIK3CD
GNG8,PIK3R1
GNG8,PIK3R2
GNG8,PIK3R3
GNG8,PLCB1
GNG8,PLCB2
GNG8,PLCB3
GNG8,PLCB4
GNG8,PLCG1
GNG8,PLCG2
GNG8,PIK3R6
GNG8,PIK3R5
GNG8,PIK3CG
GNG8,PRKCE
GNG8,PRKAG2
GNG8,PRKAG3
GNG8,PRKAA1
GNG8,PRKAA2
GNG8,PRKAB1
GNG8,PRKAB2
GNG8,PRKAG1
GNG8,RRAS2
GNG8,MRAS
GNG8,HRAS
GNG8,KRAS
GNG8,NRAS
GNG8,RRAS
GNG8,ADCY1
GNG8,ADCY2
GNG8,ADCY3
GNG8,ADCY5
GNG8,ADCY6
GNG8,ADCY7
GNG8,ADCY8
GNG8,ADCY9
GNG8,ADCY4
GNG8,ADCY10
GNG8,CAMK4
GNG8,MAPK1
GNG8,MAPK3
GNG8,KCNJ3
GNG8,KCNJ5
GNG8,KCNJ6
GNG8,KCNJ9
GNG8,MAPK14
GNG8,MAPK8
