source,target
CDH26,NOS3
WNK2,NOS3
NOX5,NOS3
ITPKC,NOS3
CDK5RAP3,NOS3
HM13,NOS3
AKR1E2,NOS3
WDR83,NOS3
IL33,NOS3
NOSTRIN,NOS3
PAR1,NOS3
ATG9B,NOS3
MIR214,NOS3
POTEM,NOS3
CDK11B,CNOT2
ABL1,NOTCH1
JAG1,NOTCH1
AKT1,NOTCH1
APLP2,NOTCH1
APP,NOTCH1
RHOC,NOTCH1
C8A,NOTCH1
RUNX2,NOTCH1
CBFA2T3,NOTCH1
RUNX3,NOTCH1
KRIT1,NOTCH1
CD4,NOTCH1
CD28,NOTCH1
CDK8,NOTCH1
CDKN1A,NOTCH1
CHUK,NOTCH1
CNTF,NOTCH1
CREB1,NOTCH1
HAPLN1,NOTCH1
CSHL1,NOTCH1
CTNNB1,NOTCH1
DAB1,NOTCH1
DOCK3,NOTCH1
EGFR,NOTCH1
EPHB2,NOTCH1
ERBB2,NOTCH1
ETS1,NOTCH1
ETV4,NOTCH1
FGFR1,NOTCH1
GAPDH,NOTCH1
GFAP,NOTCH1
GSK3A,NOTCH1
GSK3B,NOTCH1
H2AFX,NOTCH1
HIF1A,NOTCH1
TLX1,NOTCH1
HES1,NOTCH1
IRF8,NOTCH1
RBPJ,NOTCH1
IL1B,NOTCH1
IL6R,NOTCH1
ILK,NOTCH1
JAG2,NOTCH1
JUND,NOTCH1
STMN1,NOTCH1
LCK,NOTCH1
LFNG,NOTCH1
MET,NOTCH1
MFAP2,NOTCH1
MSI1,NOTCH1
COX2,NOTCH1
MYC,NOTCH1
NCAM1,NOTCH1
NEDD4,NOTCH1
NFKB1,NOTCH1
NFKBIA,NOTCH1
NFYA,NOTCH1
NM,NOTCH1
NOTCH2,NOTCH1
FURIN,NOTCH1
PAX5,NOTCH1
PIK3CG,NOTCH1
PIN1,NOTCH1
RELN,NOTCH1
PSEN1,NOTCH1
PTHLH,NOTCH1
UPF1,NOTCH1
RORC,NOTCH1
SMARCA4,NOTCH1
SMARCC1,NOTCH1
SPIB,NOTCH1
ADAM17,NOTCH1
TCF4,NOTCH1
TCF3,NOTCH1
TGFB1,NOTCH1
TLR2,NOTCH1
TNF,NOTCH1
TP53,NOTCH1
VEGFA,NOTCH1
MFAP5,NOTCH1
TP63,NOTCH1
NUMB,NOTCH1
DCLK1,NOTCH1
VAPB,NOTCH1
SH3PXD2A,NOTCH1
UBE3C,NOTCH1
HDAC9,NOTCH1
MAML1,NOTCH1
KAT5,NOTCH1
NUDT6,NOTCH1
RAD54B,NOTCH1
PTPN22,NOTCH1
CNTN6,NOTCH1
DLL1,NOTCH1
LEF1,NOTCH1
DLL4,NOTCH1
FBXW7,NOTCH1
OVOL2,NOTCH1
ITCH,NOTCH1
WDR83,NOTCH1
WNT3A,NOTCH1
MIR144,NOTCH1
MIR200B,NOTCH1
MIR200C,NOTCH1
MIR34A,NOTCH1
MIR34C,NOTCH1
MIR326,NOTCH1
ADCY3,NPY
AGTR1,NPY
ANK3,NPY
APCS,NPY
BDNF,NPY
BMP4,NPY
CALCA,NPY
CHAT,NPY
CHRNA7,NPY
CNN1,NPY
CNR1,NPY
CREBBP,NPY
CRH,NPY
GABRA1,NPY
GABRG2,NPY
GDNF,NPY
GHRH,NPY
GHSR,NPY
GNRH1,NPY
GNRH2,NPY
GRK4,NPY
GRP,NPY
HCRT,NPY
HSP90AA1,NPY
IFNG,NPY
IL8,NPY
INS,NPY
IRF6,NPY
LEP,NPY
MTNR1A,NPY
NGF,NPY
NPY5R,NPY
PRKAA2,NPY
MAP2K3,NPY
SNAP25,NPY
SST,NPY
STAT3,NPY
TNF,NPY
VIP,NPY
GPR160,NPY
GAL,NPY
MAPKAP1,NPY
JAG1,NOTCH2
ALPPL2,NOTCH2
APP,NOTCH2
CDKN1A,NOTCH2
CREB1,NOTCH2
CTNNB1,NOTCH2
ELANE,NOTCH2
ESR1,NOTCH2
ETV4,NOTCH2
GAPDH,NOTCH2
GSK3B,NOTCH2
IL1B,NOTCH2
INS,NOTCH2
JAG2,NOTCH2
STMN1,NOTCH2
MSI1,NOTCH2
NOTCH1,NOTCH2
STAT5A,NOTCH2
TAF1,NOTCH2
TGFB1,NOTCH2
TNF,NOTCH2
TP53,NOTCH2
TNFSF11,NOTCH2
RBFOX2,NOTCH2
DLL1,NOTCH2
SDTY1,NOTCH2
MIR18A,NOTCH2
MIR34A,NOTCH2
JAG1,NOTCH3
APLP2,NOTCH3
CD4,NOTCH3
CDKN1A,NOTCH3
CHEK1,NOTCH3
CR1,NOTCH3
MAPK14,NOTCH3
ESR1,NOTCH3
XRCC6,NOTCH3
MSH6,NOTCH3
IGF1R,NOTCH3
IL1B,NOTCH3
IL6ST,NOTCH3
JAG2,NOTCH3
LRP1,NOTCH3
MGMT,NOTCH3
MSX1,NOTCH3
MSX2,NOTCH3
MYC,NOTCH3
NOTCH1,NOTCH3
NOTCH2,NOTCH3
YBX1,NOTCH3
TGFB1,NOTCH3
TNF,NOTCH3
DLL1,NOTCH3
MIR146A,NOTCH3
MIR200C,NOTCH3
JAG1,NOTCH4
C2,NOTCH4
ETV4,NOTCH4
FCN2,NOTCH4
FGF2,NOTCH4
GSK3B,NOTCH4
HLA-C,NOTCH4
HLA-E,NOTCH4
IL1B,NOTCH4
JAG2,NOTCH4
JUN,NOTCH4
JUND,NOTCH4
SMAD3,NOTCH4
NOTCH1,NOTCH4
NOTCH2,NOTCH4
PROS1,NOTCH4
TGFB1,NOTCH4
TNF,NOTCH4
TP53,NOTCH4
VEGFA,NOTCH4
FOSL1,NOTCH4
BMP2,NOV
C8A,NOV
CD34,NOV
CD36,NOV
CCR3,NOV
CCR4,NOV
CTGF,NOV
ESR1,NOV
ESR2,NOV
FBN1,NOV
FGF2,NOV
FOXG1,NOV
FLT3LG,NOV
GJA1,NOV
GJA5,NOV
GJB1,NOV
HIF1A,NOV
HES1,NOV
IGBP1,NOV
IGFBP3,NOV
IGFBP4,NOV
CYR61,NOV
IL1A,NOV
IL1B,NOV
IL8,NOV
IL10,NOV
INS,NOV
LGALS3,NOV
NOTCH1,NOV
TGFB1,NOV
TGFB3,NOV
THBS1,NOV
TNF,NOV
LECT1,NOV
RASSF1,NOVA1
ERAL1,NOVA1
ABCA1,NOVA2
ADRA1D,NOVA2
AHR,NOVA2
AKT1,NOVA2
APOA1,NOVA2
ARF6,NOVA2
B2M,NOVA2
BAK1,NOVA2
BAX,NOVA2
BDNF,NOVA2
BRCA1,NOVA2
BTK,NOVA2
CD4,NOVA2
MS4A3,NOVA2
ENTPD1,NOVA2
CD40,NOVA2
CD81,NOVA2
CR2,NOVA2
CTNNB1,NOVA2
CTSB,NOVA2
CYP2D6,NOVA2
DAG1,NOVA2
DBP,NOVA2
ACE,NOVA2
EDNRA,NOVA2
EGF,NOVA2
EGFR,NOVA2
ERCC1,NOVA2
FANCB,NOVA2
FBN1,NOVA2
FCN2,NOVA2
GC,NOVA2
GFAP,NOVA2
GLP1R,NOVA2
GTF2A2,NOVA2
HGF,NOVA2
HSPA5,NOVA2
ICAM1,NOVA2
IFNG,NOVA2
IGF1,NOVA2
IGF2R,NOVA2
IGHE,NOVA2
IL1B,NOVA2
IL6,NOVA2
INSIG1,NOVA2
ITGA5,NOVA2
ITGB1,NOVA2
JUN,NOVA2
KCNK3,NOVA2
STMN1,NOVA2
LDLR,NOVA2
LRP1,NOVA2
LTBP1,NOVA2
LYN,NOVA2
MET,NOVA2
FOXO4,NOVA2
MMP2,NOVA2
MMP9,NOVA2
NEUROD1,NOVA2
PPARG,NOVA2
TNF,NOVA2
TP53,NOVA2
TRPV1,NOVA2
ZNF253,NOVA2
AKT1S1,NOVA2
ADA,PNP
ALPPL2,PNP
CD4,PNP
MS4A1,PNP
ESR1,PNP
ESR2,PNP
MYC,PNP
NME2,PNP
PNPT1,PNP
AHR,NPAS1
ARNT,NPAS1
EPO,NPAS1
ARNTL,NPAS2
CFL2,NPAS2
CRY1,NPAS2
DECR1,NPAS2
EP300,NPAS2
HNF4A,NPAS2
MAOA,NPAS2
NDUFA6,NPAS2
NOS1,NPAS2
NOS2,NPAS2
NOS3,NPAS2
RORA,NPAS2
MAP2K4,NPAS2
NR1D1,NPAS2
BHLHE41,NPAS2
BRCA1,NPAT
CDK2,NPAT
EIF4G1,NPAT
EP300,NPAT
HIST1H1E,NPAT
HIST1H1A,NPAT
TFDP1,NPAT
HIRA,NPAT
SLBP,NPAT
HINFP,NPAT
ABCA1,NPC1
ANXA6,NPC1
APC,NPC1
APOA1,NPC1
ATP7B,NPC1
KLF5,NPC1
CPA1,NPC1
CYP2E1,NPC1
DEFA4,NPC1
ETV5,NPC1
G6PD,NPC1
GLE1,NPC1
GLI2,NPC1
GSTM1,NPC1
HDLBP,NPC1
HGF,NPC1
HLA-A,NPC1
HLA-F,NPC1
HMGCR,NPC1
IFNA1,NPC1
INS,NPC1
KPNA1,NPC1
KPNA2,NPC1
KPNA4,NPC1
LDLR,NPC1
LPA,NPC1
MAF,NPC1
MC4R,NPC1
MDM2,NPC1
MSRA,NPC1
NDUFA6,NPC1
PPARA,NPC1
RANBP2,NPC1
NR1H3,NPC1
NUTF2,NPC1
NPC2,NPC1
NCKAP1,NPC1
STARD3,NPC1
NXT1,NPC1
CSE1L,NPHP1
PTK2B,NPHP1
MCKD1,NPHP1
MST1,NPHP1
MYC,NPHP1
NPY6R,NPHP1
PKD1,NPHP1
PPA1,NPHP1
PACS1,NPHP1
NPHP4,NPHP1
AKT1,NPHS1
ALB,NPHS1
ARRB2,NPHS1
CALR,NPHS1
CANX,NPHS1
SERPINH1,NPHS1
CD79A,NPHS1
ACE,NPHS1
DSG3,NPHS1
FKBP1AP4,NPHS1
FLT1,NPHS1
FYN,NPHS1
IGHA1,NPHS1
IGSF1,NPHS1
IL1B,NPHS1
INS,NPHS1
KCNMA1,NPHS1
LGALS1,NPHS1
LMX1B,NPHS1
COX2,NPHS1
NCK1,NPHS1
NFKB1,NPHS1
NOTCH1,NPHS1
CCL2,NPHS1
SOD1,NPHS1
SP1,NPHS1
TNF,NPHS1
VEGFA,NPHS1
NPHS2,NPHS1
KIAA0101,NPHS1
CD2AP,NPHS1
ANGPTL3,NPHS1
KIRREL,NPHS1
KIRREL3,NPHS1
C1QTNF9B,NPHS1
POTEM,NPHS1
ACVRL1,NPM1
PARP1,NPM1
AKT1,NPM1
ALK,NPM1
APEX1,NPM1
BARD1,NPM1
BAX,NPM1
CCND1,NPM1
BCL2,NPM1
BRCA1,NPM1
TNFRSF8,NPM1
CD34,NPM1
CDC25A,NPM1
CDK2,NPM1
CDK6,NPM1
CDKN2A,NPM1
CEBPA,NPM1
CTNND1,NPM1
DBP,NPM1
DDB1,NPM1
DHX9,NPM1
EDN1,NPM1
ELAVL1,NPM1
EP300,NPM1
EPAS1,NPM1
FBL,NPM1
EVPL,NPM1
FLT3,NPM1
MTOR,NPM1
KAT2A,NPM1
GRB2,NPM1
PDIA3,NPM1
GTF3A,NPM1
HIST1H1B,NPM1
H2AFX,NPM1
HDAC1,NPM1
HNRNPA1,NPM1
HNRNPH1,NPM1
HNRNPU,NPM1
HSP90AB1,NPM1
IDH2,NPM1
IGH@,NPM1
INPP5D,NPM1
IRF1,NPM1
KIF11,NPM1
KPNA1,NPM1
KPNA3,NPM1
IPO5,NPM1
KRAS,NPM1
LMNB1,NPM1
MCM6,NPM1
MDM2,NPM1
MMP9,NPM1
MNDA,NPM1
MSH2,NPM1
MYC,NPM1
NCL,NPM1
NFKB1,NPM1
NOP2,NPM1
PEG3,NPM1
PLK1,NPM1
RAN,NPM1
SERPINB4,NPM1
STAT5A,NPM1
TGFB1,NPM1
CDC14B,NPM1
KHSRP,NPM1
PIAS2,NPM1
PLK2,NPM1
DNAJB4,NPM1
PSIP1,NPM1
CD274,NPM1
MAGEL2,NPM1
NSUN2,NPM1
GOPC,NPM1
STK32C,NPM1
ACTD,NPM1
A2M,NT3
BDNF,NT3
BMP2,NT3
CNTF,NT3
FGF2,NT3
FLT3,NT3
GDNF,NT3
IL1B,NT3
IL4,NT3
MDK,NT3
NGF,NT3
NGFR,NT3
NTF3,NT3
NTF4,NT3
NTRK3,NT3
PI4KB,NT3
TGFA,NT3
A2M,NPPA
ACAT1,NPPA
ACHE,NPPA
ACPP,NPPA
ADCY3,NPPA
ADM,NPPA
ADRB2,NPPA
AKT1,NPPA
ALB,NPPA
ABCD1,NPPA
AQP2,NPPA
AVP,NPPA
CALCR,NPPA
CD4,NPPA
CNP,NPPA
CRH,NPPA
NKX2-5,NPPA
ACE,NPPA
EDN1,NPPA
EDNRA,NPPA
EGF,NPPA
EGR1,NPPA
EP300,NPPA
FGF2,NPPA
FGFR3,NPPA
FOS,NPPA
FOSB,NPPA
FPR1,NPPA
GATA4,NPPA
GCG,NPPA
GRK4,NPPA
NR3C1,NPPA
GSK3B,NPPA
HDLBP,NPPA
HGF,NPPA
HSPA4,NPPA
IFNG,NPPA
IL1B,NPPA
IL6,NPPA
IL18,NPPA
INS,NPPA
INSR,NPPA
ITIH4,NPPA
JUN,NPPA
JUNB,NPPA
KNG1,NPPA
LRPAP1,NPPA
MAOB,NPPA
MEF2A,NPPA
MEF2C,NPPA
MAP3K5,NPPA
MME,NPPA
MTHFR,NPPA
MYL2,NPPA
NKX3-1,NPPA
NPPB,NPPA
NPR1,NPPA
NPR2,NPPA
PITX2,NPPA
SERPINF2,NPPA
POMC,NPPA
MAPK1,NPPA
MAP2K3,NPPA
MAP2K7,NPPA
RB1,NPPA
REN,NPPA
S100A6,NPPA
SRC,NPPA
SRF,NPPA
TBX5,NPPA
TGFB1,NPPA
TNF,NPPA
TRH,NPPA
UROD,NPPA
FOSL1,NPPA
PDE5A,NPPA
HAND1,NPPA
BCAR1,NPPA
HDAC9,NPPA
ZMPSTE24,NPPA
C10orf10,NPPA
ZHX2,NPPA
ZAK,NPPA
QRSL1,NPPA
AKR1E2,NPPA
RERG,NPPA
MYOCD,NPPA
NLRP3,NPPA
OSTN,NPPA
ACR,NPPB
ALB,NPPB
FAS,NPPB
CD40LG,NPPB
CRP,NPPB
CTF1,NPPB
ACE,NPPB
EDN1,NPPB
EEF1A1,NPPB
EGF,NPPB
FBL,NPPB
ETV3,NPPB
FABP3,NPPB
GAPDH,NPPB
GATA4,NPPB
GRK4,NPPB
HBB,NPPB
IL1B,NPPB
INS,NPPB
NPPA,NPPB
NPR1,NPPB
PPARA,NPPB
MAPK8,NPPB
REN,NPPB
TGFB1,NPPB
TNF,NPPB
TNNI3,NPPB
TPT1,NPPB
YY1,NPPB
DDR1,NPPC
CNP,NPPC
EDN3,NPPC
PPARG,NPPC
DYT10,NPPC
WNT4,NPPC
ACE2,NPPC
ADCY3,NPR1
ADCYAP1,NPR1
ADM,NPR1
AVP,NPR1
CD40,NPR1
CNP,NPR1
CRH,NPR1
EDN1,NPR1
EDNRA,NPR1
EGF,NPR1
EPO,NPR1
NR3C1,NPR1
HSP90AB1,NPR1
KNG1,NPR1
MAP3K5,NPR1
NPPA,NPR1
NPPB,NPR1
NPPC,NPR1
NPR2,NPR1
NPR3,NPR1
PRKG1,NPR1
REN,NPR1
SRC,NPR1
PDE5A,NPR1
BCAR1,NPR1
ZMPSTE24,NPR1
CDC37,NPR1
GCA,NPR1
ADCY3,NPR2
AGTR1,NPR2
AVP,NPR2
CD40,NPR2
CNP,NPR2
NKX2-5,NPR2
ACE,NPR2
EDN1,NPR2
FPR1,NPR2
KNG1,NPR2
NPPA,NPR2
NPPB,NPR2
NPPC,NPR2
NPR1,NPR2
VSNL1,NPR2
CFLAR,NPR2
DYT10,NPR2
AVP,NPR3
CNP,NPR3
EDN1,NPR3
NPPA,NPR3
NPPB,NPR3
NPR1,NPR3
NPR2,NPR3
DYT10,NPR3
APP,NPTX1
FGF2,NPTX1
GRIA1,NPTX1
NPTX2,NPTX1
PIK3CG,NPTX1
SEMA3F,NPTX1
MAP2K4,NPTX1
ATP5E,NPTX2
AVP,NPTX2
FGF2,NPTX2
GAD1,NPTX2
GRIA1,NPTX2
HCRT,NPTX2
LAMC2,NPTX2
NPTX1,NPTX2
SEMA3F,NPTX2
CYP2A6,NPY1R
GLRB,NPY1R
KCNE1,NPY1R
NPY,NPY1R
ARRB1,NPY2R
CRH,NPY2R
NPY,NPY2R
PYY,NPY2R
SNAP25,NPY2R
UCN,NPY2R
MAPKAP1,NPY2R
ANXA5,NPY6R
APP,NPY6R
FAS,NPY6R
ARRB2,NPY6R
CALM2,NPY6R
CRK,NPY6R
HBEGF,NPY6R
EEF1B2P2,NPY6R
EGF,NPY6R
EGFR,NPY6R
ERBB2,NPY6R
ERBB4,NPY6R
ESR1,NPY6R
PTK2B,NPY6R
FCGR1A,NPY6R
FCGR2A,NPY6R
FYN,NPY6R
GNRH1,NPY6R
GSK3B,NPY6R
HCK,NPY6R
HSP90AB1,NPY6R
IFNG,NPY6R
IGBP1,NPY6R
IL1A,NPY6R
IL1B,NPY6R
ILK,NPY6R
KNG1,NPY6R
LCK,NPY6R
LYN,NPY6R
CD46,NPY6R
NPHP1,NPY6R
PPA1,NPY6R
PTK2,NPY6R
SRC,NPY6R
KLK8,NPY6R
SMG1,NPY6R
TUBA8,NPY6R
WDR83,NPY6R
GLRB,NPY5R
IFNG,NPY5R
INS,NPY5R
IRF6,NPY5R
LPL,NPY5R
NPY,NPY5R
NPY1R,NPY5R
TNF,NPY5R
ACO1,SLC11A2
APP,SLC11A2
DNM1,SLC11A2
EPO,SLC11A2
GPI,SLC11A2
HFE,SLC11A2
HIF1A,SLC11A2
INS,SLC11A2
IREB2,SLC11A2
LAMP1,SLC11A2
LAMP2,SLC11A2
SLC34A1,SLC11A2
HAMP,SLC11A2
NDFIP1,SLC11A2
DDIT4L,SLC11A2
AGT,NRAS
AKT1,NRAS
RHOB,NRAS
BRAF,NRAS
CDKN2A,NRAS
CES1,NRAS
CTSG,NRAS
EGF,NRAS
ELANE,NRAS
FLNB,NRAS
FLT3,NRAS
GHRH,NRAS
RAPGEF1,NRAS
HNRNPD,NRAS
HRAS,NRAS
IFNA1,NRAS
IL6,NRAS
KRAS,NRAS
LGALS3,NRAS
MITF,NRAS
MMP1,NRAS
MYC,NRAS
NAB2,NRAS
NF1,NRAS
NOS3,NRAS
NPM1,NRAS
P2RY4,NRAS
PIK3CA,NRAS
MAPK1,NRAS
MAP2K3,NRAS
RASGRF1,NRAS
RRAS,NRAS
SOAT1,NRAS
SOS1,NRAS
TGFB1,NRAS
TNF,NRAS
P4HA2,NRAS
RASSF2,NRAS
RERG,NRAS
RASGRP4,NRAS
USP17,NRAS
MIR191,NRAS
ACVRL1,NRCAM
CDH1,NRCAM
CHI3L1,NRCAM
CTNNB1,NRCAM
DLG1,NRCAM
DLG3,NRCAM
DLG4,NRCAM
EGF,NRCAM
F11,NRCAM
FGFR1,NRCAM
GLB1,NRCAM
IFNG,NRCAM
IGSF1,NRCAM
IL1A,NRCAM
MITF,NRCAM
MUC1,NRCAM
NCAM1,NRCAM
NEUROD1,NRCAM
NFKB1,NRCAM
SKI,NRCAM
ANKRD2,NRCAM
ARMC3,NRCAM
POTEM,NRCAM
HBEGF,NRD1
EGF,NRD1
FBXW4,NRD1
PARP1,NRF1
ATIC,NRF1
CCND1,NRF1
CAT,NRF1
CNC,NRF1
CNTF,NRF1
COX6C,NRF1
CRAT,NRF1
CREB1,NRF1
CREBBP,NRF1
EIF2S1,NRF1
EP300,NRF1
ESR1,NRF1
ESRRA,NRF1
FOXC2,NRF1
FOXO1,NRF1
FOSB,NRF1
GABPA,NRF1
KAT2A,NRF1
GDNF,NRF1
SFN,NRF1
RAPGEF1,NRF1
GRIN1,NRF1
GRIN2A,NRF1
GRIN2B,NRF1
GSS,NRF1
GTF2F1,NRF1
HBG1,NRF1
HK3,NRF1
HNRNPA1,NRF1
JUN,NRF1
JUNB,NRF1
JUND,NRF1
KCNJ11,NRF1
MAF,NRF1
MAFG,NRF1
MAX,NRF1
MYC,NRF1
NFE2,NRF1
NFE2L1,NRF1
NFE2L2,NRF1
NGF,NRF1
NOS1,NRF1
NOS2,NRF1
PPARA,NRF1
PRKAA1,NRF1
ROS1,NRF1
YY1,NRF1
CXCR4,NRF1
KEAP1,NRF1
MCRS1,NRF1
MYBBP1A,NRF1
PPARGC1A,NRF1
PPRC1,NRF1
CXCR7,NRF1
CHD6,NRF1
FBXL20,NRF1
C11orf31,NRF1
AKT1,NRGN
CALM1,NRGN
CALM2,NRGN
CALM3,NRGN
CAPZB,NRGN
CD9,NRGN
CDC42,NRGN
CNN1,NRGN
DDX5,NRGN
DES,NRGN
HBEGF,NRGN
EGFR,NRGN
EIF4A1,NRGN
EIF4E,NRGN
EIF4G1,NRGN
GAP43,NRGN
GRB7,NRGN
HMGA1,NRGN
HOXB2,NRGN
IL5,NRGN
MYC,NRGN
MYH4,NRGN
MYL4,NRGN
NPPA,NRGN
NR1H4,NRGN
DEAF1,NRGN
PCBP4,NRGN
ACVR1B,NRL
CRX,NRL
FOS,NRL
HSP90AA1,NRL
IGHE,NRL
JUN,NRL
LIF,NRL
POU5F1,NRL
RAX2,NRL
GDNF,NRTN
GFRA1,NRTN
GFRA2,NRTN
IGBP1,NRTN
NGF,NRTN
PSPN,NRTN
RET,NRTN
TNF,NRTN
PARP1,YBX1
ADRA1D,YBX1
AKT1,YBX1
APEX1,YBX1
AREG,YBX1
RUNX2,YBX1
CD19,YBX1
CD44,YBX1
CDC6,YBX1
COL1A2,YBX1
CSF2,YBX1
GADD45A,YBX1
EGF,YBX1
EGFR,YBX1
EIF4G1,YBX1
ELK1,YBX1
EP300,YBX1
ERBB2,YBX1
ESR1,YBX1
EWSR1,YBX1
FCN2,YBX1
FGF2,YBX1
FUS,YBX1
GATA3,YBX1
GPX1,YBX1
HIST1H1C,YBX1
HNRNPA1,YBX1
HNRNPA2B1,YBX1
HSPD1,YBX1
IFNG,YBX1
IL1B,YBX1
IL2,YBX1
IL4,YBX1
ILK,YBX1
IREB2,YBX1
IRF6,YBX1
JUNB,YBX1
KRAS,YBX1
KRT5,YBX1
LIG4,YBX1
SMAD3,YBX1
MBNL1,YBX1
MECP2,YBX1
MET,YBX1
MSH2,YBX1
MSX1,YBX1
COX2,YBX1
MYC,YBX1
NEUROD1,YBX1
NFYA,YBX1
NFYB,YBX1
NONO,YBX1
PNP,YBX1
PDGFB,YBX1
PIK3CG,YBX1
PRKCA,YBX1
MAPK1,YBX1
MAPK10,YBX1
PURA,YBX1
RPS6KA1,YBX1
SRSF1,YBX1
SKP2,YBX1
STAT3,YBX1
TP53,YBX1
TP73,YBX1
TWIST1,YBX1
VEGFA,YBX1
KAT2B,YBX1
MVP,YBX1
ABCB6,YBX1
PDCD4,YBX1
WDR83,YBX1
FBXO33,YBX1
ABCB5,YBX1
CPP,YBX1
TAG,YBX1
ADRB1,NSF
ADRB2,NSF
APP,NSF
ARHGDIA,NSF
ATP5E,NSF
CD8A,NSF
CD28,NSF
CDK5,NSF
CRYAB,NSF
DNM1,NSF
DRD1,NSF
FABP4,NSF
GRIA2,NSF
GRIA3,NSF
GRM2,NSF
HBG2,NSF
KCNMA1,NSF
LDHA,NSF
MUSK,NSF
NOS3,NSF
PIK3CA,NSF
PTPN1,NSF
RAB3A,NSF
TAT,NSF
NAPA,NSF
VTI1B,NSF
NSFL1C,NSF
GSTA5,NSF
ADK,NT5E
ADORA2A,NT5E
JAG1,NT5E
ALCAM,NT5E
ALPPL2,NT5E
ATP5E,NT5E
CAV1,NT5E
CD8A,NT5E
CD14,NT5E
CD28,NT5E
CD38,NT5E
ENTPD1,NT5E
CD40LG,NT5E
CD44,NT5E
COL11A2,NT5E
DCK,NT5E
EGF,NT5E
GCG,NT5E
NR3C1,NT5E
HIF1A,NT5E
TNC,NT5E
ICAM2,NT5E
IFNA1,NT5E
IFNB1,NT5E
ITGAL,NT5E
ITGB1,NT5E
NOVA2,NT5E
NPAT,NT5E
TGFB1,NT5E
TNF,NT5E
PLCB1,NT5E
DDIT4L,NT5E
ACPP,NTF3
AKT1,NTF3
APCS,NTF3
AREG,NTF3
BCL2,NTF3
BDNF,NTF3
BMP2,NTF3
BTC,NTF3
CD4,NTF3
CNTF,NTF3
CRP,NTF3
CSF2,NTF3
DAPK3,NTF3
HBEGF,NTF3
EGF,NTF3
EGFR,NTF3
EPHB2,NTF3
EPO,NTF3
ERBB2,NTF3
ERBB3,NTF3
ERBB4,NTF3
EREG,NTF3
ESR1,NTF3
FLT1,NTF3
FYN,NTF3
GDNF,NTF3
GFRA1,NTF3
GPER,NTF3
CXCL3,NTF3
HDGF,NTF3
NRG1,NTF3
HOXB5,NTF3
HPR,NTF3
IGF1,NTF3
IL1A,NTF3
IL6,NTF3
IL10,NTF3
INS,NTF3
LBP,NTF3
LEP,NTF3
MAG,NTF3
MECP2,NTF3
COX2,NTF3
MYC,NTF3
NCAM1,NTF3
NEUROG1,NTF3
NGF,NTF3
NGFR,NTF3
NT3,NTF3
NTRK2,NTF3
NTRK3,NTF3
PITX3,NTF3
MAPK1,NTF3
MAPK8,NTF3
SP3,NTF3
SP4,NTF3
SPI1,NTF3
TGFA,NTF3
TGFB1,NTF3
VEGFA,NTF3
ZIC1,NTF3
COPS5,NTF3
IL17D,NTF3
WDR83,NTF3
C9orf3,NTF3
CADPS2,NTF3
MIR200C,NTF3
A2M,NTF4
BDNF,NTF4
DLX2,NTF4
EGF,NTF4
FGF2,NTF4
NR3C1,NTF4
IL6,NTF4
IL17A,NTF4
MBP,NTF4
NGF,NTF4
NGFR,NTF4
NT3,NTF4
NTF3,NTF4
PI4KB,NTF4
APEX1,NTHL1
LIG3,NTHL1
MUTYH,NTHL1
POLL,NTHL1
NEIL2,NTHL1
ABL1,NTRK1
ADCYAP1,NTRK1
ADRBK1,NTRK1
AKT1,NTRK1
ALK,NTRK1
APLP2,NTRK1
APP,NTRK1
RHOA,NTRK1
ATOH1,NTRK1
BCR,NTRK1
BDKRB2,NTRK1
BDNF,NTRK1
BMP2,NTRK1
CD44,NTRK1
CHRNG,NTRK1
CREBBP,NTRK1
CRK,NTRK1
CRKL,NTRK1
CSF1R,NTRK1
CSNK1E,NTRK1
CTGF,NTRK1
CTNNB1,NTRK1
DOK1,NTRK1
EGF,NTRK1
EPHA2,NTRK1
EPHB2,NTRK1
ERBB2,NTRK1
FGF1,NTRK1
FGFR4,NTRK1
XRCC6,NTRK1
GDNF,NTRK1
GRB2,NTRK1
IFNG,NTRK1
IGF1R,NTRK1
IL1B,NTRK1
IL4,NTRK1
IRS1,NTRK1
KDR,NTRK1
ADAM11,NTRK1
MET,NTRK1
MYCN,NTRK1
NEU1,NTRK1
NGF,NTRK1
NGFR,NTRK1
NT3,NTRK1
NPR2,NTRK1
NPY6R,NTRK1
NTF3,NTRK1
NTF4,NTRK1
NTRK2,NTRK1
NTSR1,NTRK1
PIK3CG,NTRK1
PLCG1,NTRK1
POU4F1,NTRK1
MAPK1,NTRK1
PTPN6,NTRK1
PTPRZ1,NTRK1
SHC1,NTRK1
SNAP25,NTRK1
SRC,NTRK1
ADAM17,NTRK1
TIE1,NTRK1
TNF,NTRK1
TP53,NTRK1
TPM3,NTRK1
RAB7A,NTRK1
TAM,NTRK1
KLF7,NTRK1
HAP1,NTRK1
ARTN,NTRK1
TFG,NTRK1
IGF2BP2,NTRK1
BTG3,NTRK1
AKAP2,NTRK1
SIGLEC7,NTRK1
CYSLTR2,NTRK1
IL4I1,NTRK1
AKT1,NTRK2
APP,NTRK2
BDKRB2,NTRK2
BDNF,NTRK2
RUNX3,NTRK2
CDKN2B,NTRK2
CNTF,NTRK2
CREB1,NTRK2
DPYSL2,NTRK2
EEF1B2P2,NTRK2
EFNA5,NTRK2
EGF,NTRK2
