source,target
HDAC1,RARB
HDAC1,RECK
HDAC1,RECK
HDAC1,RECK
HDAC1,RECQL4
HDAC1,RELN
HDAC1,RGS10
HDAC1,RHOB
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,SERPINB5
HDAC1,SFRP1
HDAC1,SMAD7
HDAC1,SNAI2
HDAC1,SP1
HDAC1,SPP1
HDAC1,STAT3
HDAC1,TERT
HDAC1,TFF1
HDAC1,TJP1
HDAC1,TNFRSF10A
HDAC1,TP53
HDAC1,TXNIP
HDAC10,TXNIP
HDAC11,IL10
HDAC11,IL17A
HDAC11,MYC
HDAC11,TNF
HDAC11,TNFSF4
HDAC2,ALOX5
HDAC2,APAF1
HDAC2,BMP7
HDAC2,CAD
HDAC2,CCL2
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDH1
HDAC2,CDKN1A
HDAC2,COL1A2
HDAC2,CXCL8
HDAC2,CXCL8
HDAC2,1-Dec
HDAC2,DNMT1
HDAC2,GRM2
HDAC2,IGF1
HDAC2,KLF4
HDAC2,MUC5AC
HDAC2,MYC
HDAC2,MYCN
HDAC2,PHB
HDAC2,SNAI2
HDAC2,SP1
HDAC2,TGFBR2
HDAC2,TNFSF10
HDAC2,TP63
HDAC2,TWIST1
HDAC2,VEGFA
HDAC3,ALOX5
HDAC3,APOC3
HDAC3,CDH1
HDAC3,CDKN2A
HDAC3,CXCR4
HDAC3,EGFR
HDAC3,GAS2
HDAC3,GATA2
HDAC3,GCM1
HDAC3,GRHL1
HDAC3,GTF2I
HDAC3,IFNA1
HDAC3,JUN
HDAC3,LGALS9
HDAC3,LSS
HDAC3,MBD1
HDAC3,MMP2
HDAC3,MYC
HDAC3,PCK2
HDAC3,PRAM1
HDAC3,TLR9
HDAC3,TNF
HDAC3,ULBP1
HDAC3,VEGFA
HDAC4,ATF4
HDAC4,CA9
HDAC4,CDKN1A
HDAC4,CDKN2A
HDAC4,HDAC3
HDAC4,HOXB13
HDAC4,IL10
HDAC4,IL5
HDAC4,JUN
HDAC4,JUN
HDAC4,KLF4
HDAC4,MEF2A
HDAC4,MEF2A
HDAC4,MMP13
HDAC4,PTPA
HDAC4,PTGES
HDAC4,PTGS2
HDAC4,RECK
HDAC4,RUNX2
HDAC4,SLC2A4
HDAC4,SMAD4
HDAC4,TGIF1
HDAC4,TGIF2
HDAC4,VCAM1
HDAC4,VEGFA
HDAC4,WT1
HDAC5,FGF2
HDAC5,IGF2
HDAC5,MEF2A
HDAC5,MEF2A
HDAC5,SLC2A1
HDAC5,SLC2A4
HDAC5,SLC2A4
HDAC5,SLIT2
HDAC5,WT1
HDAC5,YY1
HDAC7,ACTN4
HDAC7,AKAP12
HDAC7,CDKN1A
HDAC7,CYP7A1
HDAC7,ESR1
HDAC7,HDC
HDAC7,HIF1A
HDAC7,HIF1A
HDAC7,MAML1
HDAC7,MEF2A
HDAC7,MEF2C
HDAC7,MEF2D
HDAC7,MMP10
HDAC7,NR4A1
HDAC9,APP
HDAC9,CDKN2A
HDAC9,CFLAR
HDAC9,CFLAR
HDAC9,CITED2
HDAC9,DIRAS3
HDAC9,ESR1
HDAC9,HSPA5
HDAC9,IGFBP1
HDAC9,IL18
HDAC9,MEF2A
HDAC9,MMP13
HDAC9,MYEF2
HDAC9,NFKB1
HDAC9,PRL
HDAC9,RELA
HDAC9,STAT6
HDAC9,TNFRSF10B
HDAC9,TP53
HDGF,CDH1
HDGF,FAS
HDGF,SMYD1
HDGF,VEGFA
HDGF,VEGFB
HDGF,VIM
HES1,ASCL1
HES1,CD4
HES1,DBF4
HES1,E2F1
HES1,HTR1A
HES1,MAP2
HES1,PTEN
HES1,PTGDS
HES6,ASCL1
HES6,HTR1A
HEXIM1,CCND1
HEXIM1,VEGFA
HEY1,ACTA2
HEY1,BMP2
HEY1,GATA4
HEY1,GATA6
HEY1,KDR
HEY1,OCLN
HEY1,PROX1
HEY2,ACTA2
HEY2,GATA4
HEY2,GATA6
HEYL,AR
HHEX,HNF4A
HHEX,SLC5A5
HHEX,TLE1
HIC1,ACKR3
HIC1,ACKR3
HIC1,E2F1
HIC1,EPHA2
HIC1,LRP8
HIC1,MYC
HIC1,SIRT1
HIC1,SIRT1
HIC1,STAT3
HIC1,VEGFA
HIC1,VLDLR
HIF1A,ABCB1
HIF1A,ACE
HIF1A,ACE2
HIF1A,AGTR1
HIF1A,ALAS2
HIF1A,ALDOA
HIF1A,ALOX5AP
HIF1A,APEX1
HIF1A,AR
HIF1A,ARNT
HIF1A,ARNT2
HIF1A,ASS1
HIF1A,BAX
HIF1A,BID
HIF1A,BNIP3
HIF1A,BNIP3
HIF1A,CA9
HIF1A,CA9
HIF1A,CCND1
HIF1A,CCR7
HIF1A,CDH1
HIF1A,CTGF
HIF1A,CXCL12
HIF1A,CXCR4
HIF1A,CXCR4
HIF1A,E2F3
HIF1A,EDN1
HIF1A,EDNRB
HIF1A,EGLN1
HIF1A,EGLN3
HIF1A,ENO1
HIF1A,EPO
HIF1A,EPO
HIF1A,ERCC2
HIF1A,FAM162A
HIF1A,FGF2
HIF1A,GAPDH
HIF1A,GCK
HIF1A,HBEGF
HIF1A,HIF1A
HIF1A,ITGB2
HIF1A,KLK3
HIF1A,LDHA
HIF1A,LEP
HIF1A,LEP
HIF1A,LOX
HIF1A,MET
HIF1A,MICA
HIF1A,MIF
HIF1A,MMP2
HIF1A,MMP2
HIF1A,MUC1
HIF1A,MUC3A
HIF1A,NR3C1
HIF1A,NR4A1
HIF1A,NT5E
HIF1A,PFKFB3
HIF1A,PFKFB4
HIF1A,PGK1
HIF1A,PIK3CA
HIF1A,PLAU
HIF1A,PPARA
HIF1A,PPP1R3C
HIF1A,PTGES
HIF1A,RECK
HIF1A,RORA
HIF1A,SDHB
HIF1A,SERPINE1
HIF1A,SETD2
HIF1A,SETD2
HIF1A,SLC29A1
HIF1A,SLC2A1
HIF1A,SLC2A1
HIF1A,SOCS1
HIF1A,STAT3
HIF1A,TERT
HIF1A,TFRC
HIF1A,TGFB3
HIF1A,TGFB3
HIF1A,TIMP2
HIF1A,TLR2
HIF1A,TLR6
HIF1A,TUBB3
HIF1A,TWIST1
HIF1A,TWIST1
HIF1A,TWIST2
HIF1A,VEGFA
HIF1A,VEGFA
HIF1A,VEGFA
HIF1A,VEGFB
HIF1A,VHL
HIF1A,VIM
HIF1A,WASF3
HIF1A,XPC
HIF1A,ZNF217
HIF3A,EPAS1
HIF3A,HIF1A
HINFP,MBD2
HIPK2,ABCB1
HIPK2,CDKN1A
HIPK2,CTBP2
HIPK2,HIF1A
HIPK2,MEF2C
HIPK2,NOX1
HIPK2,TP53
HIPK2,VEGFA
HIPK2,VIM
HIRA,PLB1
HIVEP2,HLA-A
HIVEP2,HLA-B
HIVEP2,HLA-C
HIVEP2,HLA-E
HIVEP2,HLA-F
HIVEP2,HLA-G
HLF,DBP
HLF,RUNX1
HLTF,HERC2
HLTF,OCA2
HLX,BTG1
HLX,PAK1
HMG20B,BRCA2
HMGA1,BRCA1
HMGA1,CD44
HMGA1,CDC25A
HMGA1,CDH1
HMGA1,CRYAB
HMGA1,CXCL1
HMGA1,IL1B
HMGA1,INSR
HMGA1,INSR
HMGA1,KL
HMGA1,POU1F1
HMGA1,PTGS2
HMGA1,RAG2
HMGA1,SLC2A3
HMGA1,SP1
HMGA1,TP53
HMGA1,TWIST1
HMGA1,XPA
HMGA2,CDH1
HMGA2,COL11A2
HMGA2,IGF2BP2
HMGA2,POU1F1
HMGA2,SNAI1
HMGB2,GFI1B
HMGB2,TNF
HMGN1,FOS
HMGN1,PCNA
HMGN1,TFF1
HNF1A,ACAT2
HNF1A,AKR1C4
HNF1A,ALB
HNF1A,APOM
HNF1A,CDH17
HNF1A,CRP
HNF1A,CSRP1
HNF1A,CYP1A2
HNF1A,FABP1
HNF1A,GPR39
HNF1A,IGFBP1
HNF1A,LCT
HNF1A,MTTP
HNF1A,MTTP
HNF1A,NT5E
HNF1A,SLC22A10
HNF1A,SLC22A9
HNF1A,SLCO1B3
HNF1A,TM4SF1
HNF1A,UGT1A1
HNF1A,UGT1A10
HNF1A,UGT1A7
HNF1A,UGT1A8
HNF1A,UGT1A9
HNF1A,UGT2B17
HNF1A,UGT2B7
HNF1A,VEGFA
HNF1B,FXYD2
HNF1B,UMOD
HNF4A,ABCC6
HNF4A,ABCG5
HNF4A,ABCG8
HNF4A,ACAT2
HNF4A,AFP
HNF4A,AKR1C4
HNF4A,APOA1
HNF4A,APOA2
HNF4A,APOB
HNF4A,APOC3
HNF4A,C1QTNF5
HNF4A,CDKN1A
HNF4A,CEACAM1
HNF4A,CYP27A1
HNF4A,CYP2B6
HNF4A,CYP2C8
HNF4A,CYP2C9
HNF4A,CYP2C9
HNF4A,CYP2D6
HNF4A,CYP3A4
HNF4A,CYP7A1
HNF4A,FABP2
HNF4A,GCK
HNF4A,GFER
HNF4A,GH1
HNF4A,GPR39
HNF4A,HNF1A
HNF4A,KCNJ11
HNF4A,LDLR
HNF4A,LIPC
HNF4A,MMP7
HNF4A,MTTP
HNF4A,MYC
HNF4A,NPC1L1
HNF4A,NR1I2
HNF4A,PCSK9
HNF4A,PPARA
HNF4A,RNASE2
HNF4A,SERPINC1
HNF4A,SHBG
HNF4A,SLC22A6
HNF4A,SLC26A3
HNF4A,TBP
HNF4A,TCF7L2
HNF4A,UGT1A7
HNF4A,UGT2B7
HNF4G,AFP
HNF4G,AKR1C4
HNF4G,CYP2D6
HNRNPD,KLF2
HNRNPR,ASCL1
HOPX,FLG
HOPX,FOS
HOPX,LOR
HOXA1,BCL2
HOXA1,CCND1
HOXA1,EPAS1
HOXA1,IER3
HOXA1,LYL1
HOXA1,MYC
HOXA1,PCNA
HOXA10,BHLHE22
HOXA10,CDKN1C
HOXA10,EMX2
HOXA10,EMX2
HOXA10,ID2
HOXA10,IGFBP1
HOXA10,IL11
HOXA10,IL15
HOXA10,ITGB3
HOXA10,KLF9
HOXA10,LYL1
HOXA10,MYCN
HOXA10,PHGDH
HOXA10,SNAI1
HOXA10,TP53
HOXA10,WT1
HOXA11,HOXA10
HOXA4,TH
HOXA5,ARHGEF1
HOXA5,PGR
HOXA5,PTN
HOXA5,TH
HOXA7,CDH1
HOXA7,IVL
HOXA7,KRT10
HOXA7,TERT
HOXA7,VIM
HOXA9,ARHGEF1
HOXA9,CDH3
HOXA9,ID2
HOXA9,MYCN
HOXA9,NFKB1
HOXA9,RELA
HOXA9,SELE
HOXA9,SHOX
HOXA9,VCAM1
HOXB1,TCF4
HOXB13,TCF4
HOXB4,PROM1
HOXB7,CCND1
HOXB7,CDKN1B
HOXB7,DAPK1
HOXB7,EGFR
HOXB7,FGF2
HOXB7,MMP2
HOXB7,PDGFA
HOXB7,THBS2
HOXB7,VEGFA
HOXB7,WNT5A
HOXC10,HOXB8
HOXC11,LCT
HOXC11,S100B
HOXC13,DSG4
HOXC13,SPI1
HOXC6,IGFBP3
HOXC6,MME
HOXC8,TNFRSF11B
HOXC9,HOXB8
HOXD1,ITGB1
HOXD13,FHL1
HOXD3,ITGA5
HOXD3,ITGAV
HOXD3,ITGB1
HOXD3,ITGB3
HOXD3,PLAU
HOXD9,HOXD9
HR,OLR1
HSF1,ABCB1
HSF1,ATG7
HSF1,BAG3
HSF1,BAG3
HSF1,CDKN1A
HSF1,CRYGA
HSF1,CRYGB
HSF1,FKBP4
HSF1,FUT4
HSF1,GUCA2B
HSF1,HLA-G
HSF1,HOPX
HSF1,HSD17B6
HSF1,HSP90B2P
HSF1,HSPA1A
HSF1,HSPA1B
HSF1,HSPA4
HSF1,HSPA4
HSF1,IL1B
HSF1,JUN
HSF1,LDHA
HSF1,MAP3K14
HSF1,MICA
HSF1,MICB
HSF1,NAT1
HSF1,NFKB1
HSF1,POLK
HSF1,RELA
HSF1,SERPINE1
HSF1,SESN3
HSF1,STIP1
HSF1,TNF
HSF1,UBB
HSF2,FOS
HSF2,HIF1A
HSF2,HSPA4
HSF2,HSPA4
HSF2,MAP2K4
HSF2,MAPK8
HSF2,TNFSF11
HSF2,TXN
HSF4,CRYGC
HSF4,DNASE2B
HSF4,DNASE2B
HSF4,HIF1A
HSF4,RAD51
HTATIP2,MMP2
HTATIP2,SPP1
HTATIP2,VEGFA
ID1,ZNF148
ID2,SNAI1
ID2,TERT
ID3,TCF3
ID3,VEGFA
ID4,BRCA1
ID4,SOX2
IFI16,BRCA1
IFI16,ICAM1
IFI16,MYC
IFI16,TP53
IFI16,WT1
IKBKB,CD44
IKBKB,CXCL8
IKBKB,MMP9
IKBKB,NOS2
IKBKB,TP53
IKBKB,VCAM1
IKZF1,FGFR4
ILF2,ACRV1
ILF2,IL2
ILF2,ILF3
ILF3,ACRV1
ILF3,BIRC5
ILF3,HLA-DQA1
ILF3,HLA-DRA
ILF3,HLA-DRA
ILF3,HLA-DRB1
ILF3,IL2
ILF3,PLAU
ING1,AFP
ING1,BAX
ING1,CASP3
ING1,CDKN1A
ING1,FAT1
ING1,PCNA
ING1,TP53
ING2,BCL2
ING2,MMP13
ING2,TMEM71
ING4,ANGPT1
ING4,ARL6IP5
ING4,BAX
ING4,BCL2
ING4,CASP3
ING4,CCND1
ING4,CDKN1A
ING4,CDKN1B
ING4,CDKN1B
ING4,CXCL8
ING4,NGF
ING4,NTRK1
ING4,PTGS2
ING4,SKP2
ING4,SPP1
ING4,TP53
IRF1,BCL2
IRF1,CASP7
IRF1,CCL5
IRF1,CCNB1
IRF1,CCNE1
IRF1,CD40
IRF1,CDK1
IRF1,CDK2
IRF1,CDK4
IRF1,CDKN1A
IRF1,CDKN1A
IRF1,CEACAM1
IRF1,CIITA
IRF1,CIITA
IRF1,CXCL10
IRF1,CYBB
IRF1,DDX58
IRF1,DST
IRF1,E2F1
IRF1,EIF2AK2
IRF1,ERAP2
IRF1,FASLG
IRF1,FOXP3
IRF1,HLA-A
IRF1,HLA-G
IRF1,IFIT3
IRF1,IFNA1
IRF1,IFNA1
IRF1,IFNA13
IRF1,IFNB1
IRF1,IFNB1
IRF1,IFNG
IRF1,IL10
IRF1,IL12A
IRF1,IL12B
IRF1,IL27
IRF1,IRF2
IRF1,MMP9
IRF1,MYB
IRF1,NCF2
IRF1,OGN
IRF1,PIGR
IRF1,POLH
IRF1,PSMB10
IRF1,PSMB9
IRF1,PSMB9
IRF1,SLPI
IRF1,SOCS1
IRF1,SOCS2
IRF1,TAP1
IRF1,TAP1
IRF1,TAP2
IRF1,TAPBP
IRF1,TNFSF10
IRF1,TP53
IRF1,TRIM22
IRF1,VCAM1
IRF2,CIITA
IRF2,CXCR4
IRF2,DST
IRF2,ERAP2
IRF2,IFNB1
IRF2,IFNB1
IRF2,IFNGR1
IRF2,IL4
IRF2,TAP1
IRF3,ABCC2
IRF3,CCL2
IRF3,CCL5
IRF3,CXCL10
IRF3,IFNA1
IRF3,IFNA1
IRF3,IFNB1
IRF3,IFNB1
IRF3,IFNL1
IRF3,IRF5
IRF3,IRF7
IRF3,MAVS
IRF3,PURA
IRF3,SOCS2
IRF3,TLR3
IRF3,TLR4
IRF3,TNPO1
IRF4,BCL6
IRF4,CD68
IRF4,FCER2
IRF4,IRF3
IRF4,MS4A1
IRF5,IFNA1
IRF5,PDLIM7
IRF5,TNF
IRF6,NR1H4
IRF7,ATF4
IRF7,CCL5
IRF7,CD80
IRF7,CXCL10
IRF7,IFNA1
IRF7,IFNA13
IRF7,IFNA2
IRF7,IFNB1
IRF7,IFNB1
IRF7,IFNB1
IRF7,IFNL1
IRF7,IFNL2
IRF7,IFNL3
IRF7,NR1H4
IRF8,CD68
IRF8,CFLAR
IRF8,CYBB
IRF8,GAS2
IRF8,IL10
IRF8,IL12A
IRF8,IL1B
IRF8,NCF2
IRF8,NF1
IRF8,TLR3
IRF8,TLR4
IRF9,CCND2
IRF9,CDKN1A
IRF9,CDKN1B
IRF9,IFIT3
IRF9,IL27
IRF9,NCAM1
IRF9,PML
IRF9,SP100
ISL1,FGF10
ISL1,GCG
ISL1,MEF2C
JARID2,MYH6
JARID2,MYL7
JARID2,NPPA
JDP2,ATF3
JDP2,ATF3
JDP2,DDIT3
JUN,ABCB1
JUN,ACTA1
JUN,ALOX12
JUN,APOC3
JUN,APOM
JUN,APP
JUN,AR
JUN,AR
JUN,ATF3
JUN,BATF3
JUN,BCL2L1
JUN,BECN1
JUN,BEX2
JUN,BRCA1
JUN,CA2
JUN,CCK
JUN,CCL2
JUN,CCL5
JUN,CCND1
JUN,CCND1
JUN,CCND1
JUN,CD82
JUN,CDK5R1
JUN,CDKN1A
JUN,CDKN1A
JUN,CREM
JUN,CSF1
JUN,CSF2
JUN,CSTA
JUN,CTGF
JUN,CTSL
JUN,CXCL8
JUN,CXCL8
JUN,CYP11A1
JUN,CYP19A1
JUN,CYP1A2
JUN,CYP2J2
JUN,DCN
JUN,DDIT3
JUN,DDX21
JUN,EDN1
JUN,EGFR
JUN,ELN
JUN,ETS1
JUN,ETS2
JUN,EZH2
JUN,EZR
JUN,F3
JUN,FAS
JUN,FAS
JUN,FASLG
JUN,FGF7
JUN,VEGFD
JUN,FOSL1
JUN,GCLC
JUN,GJA1
JUN,GSTP1
JUN,HEY1
JUN,IBSP
JUN,IFNB1
JUN,IFNG
JUN,IFNG
JUN,IL12A
JUN,IL12B
JUN,IL1A
JUN,IL1B
JUN,IL2
JUN,IL2
JUN,IL23A
JUN,IL24
JUN,IL3
JUN,IL5RA
JUN,IL6
JUN,IL6
JUN,ITGAX
JUN,ITGB8
JUN,JUN
JUN,JUN
JUN,KRT16
JUN,LBP
JUN,LDHA
JUN,LGALS3
JUN,LOR
JUN,MAP3K1
JUN,MAPK8
JUN,MAPK8
JUN,MAT2A
JUN,MEF2D
JUN,MELTF
JUN,MGMT
JUN,MGP
JUN,MMP1
JUN,MMP1
JUN,MMP12
JUN,MMP13
JUN,MMP2
JUN,MMP20
JUN,MMP3
JUN,MMP3
JUN,MMP7
JUN,MMP7
JUN,MMP9
JUN,MMP9
JUN,MMP9
JUN,MSR1
JUN,MSR1
JUN,MYB
JUN,MYC
JUN,NAMPT
JUN,NEFL
JUN,NEIL1
JUN,NFKB2
JUN,NGF
JUN,NOS2
JUN,NOS2
JUN,NOS2
JUN,NOS3
JUN,NOX5
JUN,NPY
JUN,NQO1
JUN,NTS
JUN,OPRM1
JUN,OXTR
JUN,PCK2
JUN,PDHA1
JUN,PDK1
JUN,PENK
JUN,PGR
JUN,PLAT
JUN,PLAT
JUN,PLAU
JUN,PLAUR
JUN,PLAUR
JUN,POLD2
JUN,PPARA
JUN,PPARD
JUN,PTGS2
JUN,PTGS2
JUN,PTN
JUN,RARA
JUN,RARB
JUN,RARG
JUN,RELB
JUN,REN
JUN,RHOB
JUN,RUNX2
JUN,SLC19A1
JUN,SMAD7
JUN,SMN1
JUN,SOD2
JUN,SOX7
JUN,SPI1
JUN,SPRR1B
JUN,SPRR3
JUN,STAR
JUN,STMN1
JUN,SYK
JUN,TERT
JUN,TFF1
JUN,TIMP2
JUN,TNC
JUN,TNF
JUN,TNF
JUN,TNFRSF10A
JUN,TNFRSF1B
JUN,TP53
JUN,TP53
JUN,TP73
JUN,TXN
JUN,UGT2B15
JUN,VCAM1
JUN,VDR
JUN,VEGFA
JUNB,APOM
JUNB,CD82
JUNB,CDKN1A
JUNB,CDKN2A
JUNB,CLU
JUNB,EGFR
JUNB,IL1B
JUNB,IL3
JUNB,IL4
JUNB,IVL
JUNB,LOR
JUNB,NQO1
JUNB,PTGS2
JUNB,SFTPD
JUNB,SMAD4
JUND,BCL6
JUND,BCL6
JUND,CCL5
JUND,CCND1
JUND,CCR4
JUND,CD40LG
JUND,CDKN1A
JUND,CLU
JUND,CSTA
JUND,ERBB2
JUND,F3
JUND,FGFBP1
JUND,FOSL1
JUND,GADD45A
JUND,GAST
JUND,GCLC
JUND,IL3
JUND,IL5
JUND,IL6
JUND,ITGAV
JUND,ITGB3
JUND,IVL
JUND,MDM2
JUND,MDM2
JUND,MYB
JUND,MYB
JUND,MYB
JUND,NOS2
JUND,NQO1
JUND,NQO2
JUND,NTS
JUND,PLAT
JUND,PLAUR
JUND,PTGS2
JUND,SFTPD
JUND,SOX4
JUND,TGFB1
JUND,TIMP1
KAT2B,CDK2
KAT2B,CDKN1A
KAT2B,CDKN1B
KAT2B,CLOCK
KAT2B,CYP1B1
KAT2B,IRF7
KAT2B,LIN28A
KAT2B,NPAS2
KAT2B,RB1
KAT2B,SMAD4
KAT2B,TP73
KAT2B,YY1
KAT2B,ZEB1
KAT5,ERCC1
KAT5,GMPS
KAT5,HDC
KAT5,IL2
KAT5,STAT3
KAT6A,HOXA9
KCNIP3,GCM1
KCNIP3,SLC8A3
KCNIP3,TG
KDM2A,EREG
KDM2A,NANOG
KDM2A,SOX2
KDM4B,AR
KDM4B,CCNA1
KDM4B,CCND1
KDM4B,ESR1
KDM4B,WEE1
KDM4C,JAG1
KHDRBS1,AR
KHDRBS1,IGF2
KHDRBS1,LEP
KHSRP,RPL3
KLF1,HBB
KLF1,IL12B
KLF10,CDKN1A
KLF10,EGFR
KLF10,FGFR1
KLF10,ITGAD
KLF10,PTGS1
KLF10,SERPINE1
KLF10,STMN1
KLF11,COL1A2
KLF11,INS
KLF11,INS
KLF11,PDX1
KLF12,PRL
KLF12,TFAP2A
KLF13,CCL5
KLF13,LDLR
KLF14,TGFBR2
KLF15,CLCNKA
KLF15,LRP5
KLF15,RBP3
KLF15,RHO
KLF15,RHO
KLF16,CDKN1A
KLF2,CCR5
KLF2,CCR7
KLF2,CDKN1A
KLF2,CXCR4
KLF2,FABP5
KLF2,IL2
KLF2,NOS3
KLF2,PPARG
KLF2,SELL
KLF2,THBD
KLF2,WEE1
KLF3,HBE1
KLF3,HBG1
KLF3,CKM
KLF4,ALPI
KLF4,ATF3
KLF4,BDKRB2
KLF4,BIRC5
KLF4,CCNB1
KLF4,CCND1
KLF4,CCND1
KLF4,CD14
KLF4,CDH1
KLF4,CDH5
KLF4,CDKN1A
KLF4,CDKN1A
KLF4,CDKN1B
KLF4,CDKN1C
KLF4,CDX2
KLF4,CYP1A1
KLF4,GDF15
KLF4,GDF15
KLF4,GPA33
KLF4,HBA1
KLF4,HBA2
KLF4,HDC
KLF4,HSPA8
KLF4,IFITM3
KLF4,IL1B
KLF4,IL6
KLF4,IVL
KLF4,KRT19
KLF4,LAMA1
KLF4,LAMA3
KLF4,LXN
KLF4,MMP2
KLF4,NANOG
KLF4,ODC1
KLF4,PFKP
KLF4,RARA
KLF4,SOD1
KLF4,TAGLN
KLF4,THBD
KLF4,TP53
KLF4,TP53
KLF4,TP53
KLF4,VDR
KLF4,VEGFA
KLF4,ZNF750
KLF5,BIRC5
KLF5,CCNB1
KLF5,CCND1
KLF5,CDKN2B
KLF5,CXCR4
KLF5,FASN
KLF5,FGFBP1
KLF5,FOXO1
KLF5,HIF1A
KLF5,ITGB2
KLF5,MMP9
KLF5,MYH11
KLF5,NOTCH1
KLF6,ASAH1
KLF6,ATF3
KLF6,CCND1
KLF6,CDH1
KLF6,CDKN1A
KLF6,CDKN1A
KLF6,CERS2
KLF6,CGB5
KLF6,DAPK2
KLF6,IGF1R
KLF6,KRT12
KLF6,LAMA1
KLF6,LTC4S
KLF6,MMP9
KLF6,NOS2
KLF6,NOS2
KLF6,PMAIP1
KLF6,PSG3
KLF6,PSG5
KLF6,PSG5
KLF6,PTTG1
KLF6,TFPI2
KLF6,TXNIP
KLF7,SLC13A4
KLF8,CDH1
KLF8,CDH2
KLF8,EPSTI1
KLF8,FN1
KLF8,MMP14
KLF8,MMP9
KLF8,SLC22A3
KLF8,VIM
KLF9,PDCD5
KLF9,PGR
KLF9,PMAIP1
L3MBTL1,MYC
L3MBTL1,RUNX1
LCOR,CDH1
LCOR,CDKN1A
LDB1,BMP7
LDB1,TCF3
LEF1,AR
LEF1,BIRC5
LEF1,CCL7
LEF1,CCND1
LEF1,CD1D
LEF1,CD1D
LEF1,CEBPA
LEF1,CHGA
LEF1,CLDN2
LEF1,CTLA4
LEF1,CTNNB1
LEF1,CYLD
LEF1,CYLD
LEF1,DSG4
LEF1,EDA
LEF1,ELANE
LEF1,ESR1
LEF1,HERC2
LEF1,MITF
LEF1,MMP7
LEF1,MYC
LEF1,MYCBP
LEF1,NRCAM
LEF1,NT5E
LEF1,OCA2
LEF1,PRL
LEF1,RAG2
LEF1,SKP2
LEF1,SNAI2
LEF1,TCF3
LEF1,TCF4
LHX2,POU1F1
LHX2,PRL
LHX2,TSHB
LHX3,FSHB
LHX3,FSHB
LHX4,POU1F1
LIMD1,HIF1A
LIN28A,CCND1
LIN28A,CDC25A
LMO2,ANGPT2
LMO2,CDH1
LMO2,ELK1
LMO2,ERG
LMO2,FGF2
LMO2,GYPA
LMO2,LEF1
LMO2,LYL1
LMO2,NFATC1
LMO2,ZEB1
LMO3,ASCL1
LMO3,ASCL1
LMO3,HES1
LMO4,BMP7
LMO4,BMP7
LMO4,BRCA1
LMO4,DLG4
LMO4,ESR1
LMO4,MTA1
LMX1B,CD2AP
LMX1B,COL4A1
LMX1B,COL4A4
LMX1B,NLRP2
LMX1B,NPHS2
LMX1B,TCF3
LRF,COMP
LRRFIP1,EGFR
LRRFIP1,TNF
LYL1,ANGPT2
LYL1,ERG
LYL1,NFKB1
LYL1,STMN1
MAF,CCND2
MAF,GCLC
MAF,IL4
MAF,IL4
MAF,IL5
MAF,ITGB7
MAF,MMP13
MAFA,INS
MAFA,PC
MAFB,CCND2
MAFF,OXTR
MAFG,MLH1
MAFG,NQO1
MAFK,NQO1
MAL,MMP9
MAL,MYL9
MAML1,EGR1
MAML1,HEY1
MAML1,TNFRSF12A
MAX,BRD7
MAX,FASLG
MAX,MYC
MAX,ODC1
MAX,TERT
MAZ,CD4
MAZ,CLCNKA
MAZ,HRAS
MAZ,HTR1A
MAZ,MMP1
MAZ,MMP14
MAZ,MMP9
MAZ,TSG101
MBD1,ABCB1
MBD1,ALOX5
MBD1,IGF2
MBD1,IRF8
MBD1,MGMT
MBD1,SETDB1
MBD1,SETDB1
MBD2,ALOX5
MBD2,ADGRB1
MBD2,CHD4
MBD2,DAPK1
MBD2,GSTP1
MBD2,GSTP1
MBD2,KLK10
MBD2,MSH2
MBD2,MYOG
MBD2,NANOG
MBD2,POU5F1
MCM2,SNF8
MCM5,STAT1
MDM2,DNMT3A
MDM4,TP53
MECP2,ABCB1
MECP2,ALOX5
MECP2,CCND1
MECP2,CDKL5
MECP2,DLX5
MECP2,ESR1
MECP2,ESR1
MECP2,GAD1
MECP2,IGFBP3
MECP2,MGMT
MECP2,RELN
MECP2,TFF1
MED1,AR
MED1,AURKA
MED1,SULT2A1
MED1,UBE2C
MED1,VDR
MED15,NCF2
MED23,KISS1
MED23,TXNIP
MEF2A,COX6A1
MEF2A,JUN
MEF2A,JUN
MEF2A,MAPK14
MEF2A,MAPK7
MEF2A,MEF2A
MEF2A,MMP10
MEF2A,NRF1
MEF2A,PPARGC1A
MEF2A,SLC2A4
MEF2A,SLC2A4
MEF2A,SOST
MEF2A,TNNI3
MEF2B,BCL6
MEF2C,CDKL5
MEF2C,CPT1B
MEF2C,JUN
MEF2C,JUN
MEF2C,JUN
MEF2C,MAPK7
MEF2C,MECP2
MEF2C,NR4A1
MEF2C,SOST
MEF2C,VEGFA
MEF2D,ATF3
MEF2D,ATM
MEF2D,CD14
MEF2D,HDAC7
MEF2D,JUN
MEF2D,SOST
MEIS1,AR
MEIS1,ITGA9
MEIS1,PF4
MEIS1,SOX3
MEIS2,IL17RB
MEN1,BRCA1
MEN1,CASP8
MEN1,CDKN1B
MEN1,CDKN2C
MEN1,GAST
MEN1,GATA3
MEN1,JUND
MEN1,PRL
MEN1,RAD51
