source,target
GIMAP5,MAFA
TOMM40L,MAFA
TMEM217,MAFA
CPZ,MAFA
ADAM5,MAFA
CCHCR1,MAFA
LYNX1,MAFA
MIR4269,MAFA
PDSS2,MAFA
CDHR2,MAFA
ZNF419,MAFA
IL5,MAFA
FBP1,MAFA
TNFSF10,MAFA
B3GNT2,MAFA
ZXDC,MAFA
SLC10A3,MAFA
MFAP4,MAFA
LOC389332,MAFA
MIR448,MAFA
LAYN,MAFA
CMTM8,MAFA
OSMR,MAFA
PASK,MAFA
MIR4802,MAFA
LOC100507600,MAFA
ALDH8A1,MAFA
GMDS,MAFA
GSDMD,MAFA
ZFYVE1,MAFA
LOC100506834,MAFA
OR51I1,MAFA
EEF1D,MAFA
PFN3,MAFA
SNORD23,MAFA
SRD5A3-AS1,MAFA
DOC2B,MAFA
TOR1A,MAFA
MFF,MAFA
LOC100507472,MAFA
CACNA1S,MAFA
TMEM105,MAFA
HLA-C,MAFA
MST4,MAFA
DEFB135,MAFA
LOC100996455,MAFA
RSPH10B,MAFA
FAM163B,MAFA
CFP,MAFA
C15orf43,MAFA
C5,MAFA
ZNF275,MAFA
CDR3,MAFA
CITED1,MAFA
DSTYK,MAFA
THRB,MAFA
NANS,MAFA
EZH2,MAFA
LOC285696,MAFA
MAN1A1,MAFA
IFNLR1,MAFA
PLA2G2A,MAFA
FADS3,MAFA
AMPH,MAFA
CLDN18,MAFA
BOD1L1,MAFA
RHBDD1,MAFA
OPN5,MAFA
RGS14,MAFA
KRT72,MAFA
MFI2,MAFA
C10orf71,MAFA
CSTL1,MAFA
APCDD1,MAFA
DRG2,MAFA
COLEC11,MAFA
LGMN,MAFA
PARP4,MAFA
RBM34,MAFA
YME1L1,MAFA
FAM45B,MAFA
PPIEL,MAFA
LINC00359,MAFA
ANGPTL7,MAFA
RPL23AP32,MAFA
SARNP,MAFA
SAAL1,MAFA
THEM5,MAFA
DHRS4,MAFA
POU3F1,MAFA
PTGER2,MAFA
NFATC2,MAFA
EXTL1,MAFA
CFDP1,MAFA
KIAA0226L,MAFA
YDJC,MAFA
FGGY,MAFA
DNAJC14,MAFA
ENDOU,MAFA
DSCAM-IT1,MAFA
CFH,MAFA
SNORD60,MAFA
SUV420H1,MAFA
CHKB-CPT1B,MAFA
CPT1B,MAFA
RAB4B,MAFA
RAB4B-EGLN2,MAFA
CCSER2,MAFA
ERVK13-1,MAFA
CPAMD8,MAFA
LINC00593,MAFA
LOC100129973,MAFA
WNT9A,MAFA
DIAPH3-AS2,MAFA
CASP1,MAFA
C17orf85,MAFA
ISG20L2,MAFA
BUB1,MAFA
FANK1,MAFA
DLEU2,MAFA
OR52I1,MAFA
SLC25A20,MAFA
MIR4330,MAFA
TAS2R4,MAFA
PLEKHG7,MAFA
GATA2,MAFA
PDHA2,MAFA
SYCP2L,MAFA
CDYL2,MAFA
LOC653160,MAFA
OR2AG1,MAFA
VAMP3,MAFA
IL36RN,MAFA
ST3GAL5,MAFA
GRIK1-AS1,MAFA
TRIM6,MAFA
LRFN3,MAFA
AFF3,MAFA
MIR4534,MAFA
GNGT2,MAFA
PNPLA5,MAFA
C15orf59,MAFA
GALR2,MAFA
AOAH,MAFA
PRNP,MAFA
LRRC3C,MAFA
SLC9C2,MAFA
ADRB2,MAFA
ANKRD66,MAFA
MIR590,MAFA
LSM14A,MAFA
PAGE4,MAFA
COX8C,MAFA
COG3,MAFA
ZNF192P1,MAFA
STARD4-AS1,MAFA
CCDC158,MAFA
RCOR3,MAFA
SIRT3,MAFA
OR51D1,MAFA
CD58,MAFA
RNF112,MAFA
GPATCH2L,MAFA
CHST15,MAFA
CHRNB4,MAFA
LILRA6,MAFA
MIR4486,MAFA
GRIN1,MAFA
ENDOD1,MAFA
ELFN1,MAFA
CCL2,MAFA
SSTR2,MAFA
RNF167,MAFA
LINC00483,MAFA
GAS2L3,MAFA
RNF17,MAFA
PDE9A,MAFA
VWF,MAFA
SIX2,MAFA
COMMD5,MAFA
MIR296,MAFA
SLC5A10,MAFA
SKA1,MAFA
UGT1A3,MAFA
TACO1,MAFA
TNRC18P1,MAFA
MIR503,MAFA
USP26,MAFA
EBLN1,MAFA
ZNF41,MAFA
SLC35E1,MAFA
LYG1,MAFA
ASB14,MAFA
RWDD1,MAFA
PODNL1,MAFA
GPR31,MAFA
MIR5582,MAFA
RND1,MAFA
NDUFA10,MAFA
IMP4,MAFA
NR2C2,MAFA
EVC,MAFA
UBE2L6,MAFA
SLFNL1-AS1,MAFA
MIR146A,MAFA
OR2W3,MAFA
ZNF354C,MAFA
B3GAT2,MAFA
DOCK3,MAFA
TNFSF13B,MAFA
PKHD1,MAFA
PCOLCE-AS1,MAFA
LRP2,MAFA
SPTLC3,MAFA
FAM92A1,MAFA
ATP5H,MAFA
PZP,MAFA
POLR1E,MAFA
FAM196A,MAFA
LEFTY1,MAFA
LSG1,MAFA
SIMC1,MAFA
ANXA3,MAFA
CSMD1,MAFA
MPC1,MAFA
MIR1262,MAFA
BCYRN1,MAFA
CSMD3,MAFA
ALS2CR12,MAFA
WDR6,MAFA
ANP32B,MAFA
PUM1,MAFA
UAP1L1,MAFA
MPP6,MAFA
GKN1,MAFA
CLK4,MAFA
TRRAP,MAFA
KLHL18,MAFA
AKAP8,MAFA
EPN2-AS1,MAFA
KCNIP4,MAFA
LRRC14,MAFA
PANK4,MAFA
ADAD2,MAFA
MIR4466,MAFA
ZCCHC12,MAFA
HMGB3,MAFA
SWI5,MAFA
RNF7,MAFA
NUBPL,MAFA
GSKIP,MAFA
NPHP1,MAFA
GPR123,MAFA
B4GALT5,MAFA
MAP3K14,MAFA
EP400,MAFA
CMPK2,MAFA
TIMM9,MAFA
BCL2L10,MAFA
LINC00841,MAFA
TULP4,MAFA
ADAT2,MAFA
ASNS,MAFA
KRT1,MAFA
TREM2,MAFA
ALMS1,MAFA
CDC14A,MAFA
GAS2,MAFA
CBY3,MAFA
DHRS7B,MAFA
HSPA14,MAFA
FAM208B,MAFA
ANAPC11,MAFA
PSMD13,MAFA
COIL,MAFA
LRR1,MAFA
MIR4695,MAFA
MBTPS2,MAFA
FAM193B,MAFA
MIR4436B1,MAFA
TCEAL3,MAFA
MIR592,MAFA
FCER1G,MAFA
EHHADH,MAFA
LOC100289673,MAFA
SH2D1A,MAFA
MAGEB3,MAFA
PDE8B,MAFA
AMOT,MAFA
ALS2,MAFA
USP4,MAFA
EREG,MAFA
SMOC2,MAFA
KCNIP1,MAFA
MOK,MAFA
CDHR4,MAFA
GGT5,MAFA
USP40,MAFA
MIR26A1,MAFA
TLR9,MAFA
AGXT2,MAFA
ECT2L,MAFA
TEX11,MAFA
ASPH,MAFA
PTPN14,MAFA
ARHGAP17,MAFA
POLR2M,MAFA
CD1C,MAFA
LYST,MAFA
ZGPAT,MAFA
ITIH5,MAFA
TRPC4,MAFA
L3MBTL4,MAFA
BACE1,MAFA
UNC119B,MAFA
CLRN3,MAFA
PIFO,MAFA
ZC3H13,MAFA
TNFSF18,MAFA
TSHB,MAFA
RGS1,MAFA
KCNK1,MAFA
RNFT1,MAFA
MAPK4,MAFA
FAM196B,MAFA
POGZ,MAFA
KRT81,MAFA
PTPRO,MAFA
SMCO4,MAFA
KCNAB3,MAFA
DNAJC7,MAFA
ALDH3A2,MAFA
ATP1A4,MAFA
PRRC2C,MAFA
ZC3H7A,MAFA
KLHL25,MAFA
USP48,MAFA
GPS2,MAFA
ABCC1,MAFA
ROBO4,MAFA
PDGFRB,MAFA
SET,MAFA
MIR4278,MAFA
SEPHS1,MAFA
TAF5L,MAFA
UTP14A,MAFA
HEATR1,MAFA
FAM214A,MAFA
SNORA11,MAFA
LRRC8B,MAFA
BHLHE40-AS1,MAFA
IER5,MAFA
UGT1A5,MAFA
DPYSL3,MAFA
SCRN3,MAFA
LHFPL3,MAFA
LINC00320,MAFA
FRMPD4,MAFA
THBS2,MAFA
TRPS1,MAFA
TOP2B,MAFA
PXK,MAFA
ECSCR,MAFA
ATP6AP2,MAFA
IYD,MAFA
IL20RA,MAFA
OGFRL1,MAFA
VPS8,MAFA
ERO1LB,MAFA
ANGPTL1,MAFA
PIK3C2G,MAFA
DCUN1D3,MAFA
LY86,MAFA
FHL2,MAFA
DNAJB4,MAFA
CREG1,MAFA
MIR4672,MAFA
CYB5R2,MAFA
SLC45A3,MAFA
SUOX,MAFA
RNF150,MAFA
BANCR,MAFA
CCDC81,MAFA
PTPN7,MAFA
FOXO4,MAFA
SNTA1,MAFA
PPP2R2B,MAFA
MIR3605,MAFA
ITGA3,MAFA
GPRC5B,MAFA
ATP2B2,MAFA
TOX4,MAFA
CEP85,MAFA
MC4R,MAFA
CYP8B1,MAFA
SYTL3,MAFA
PTPRN,MAFA
GPLD1,MAFA
DRG1,MAFA
6-Sep,MAFA
WNT7B,MAFA
SGMS2,MAFA
MTAP,MAFA
GAB1,MAFA
TMEM110-MUSTN1,MAFA
PDZD4,MAFA
ERCC3,MAFA
NPY,MAFA
BHLHE22,MAFA
NOMO1,MAFA
RNASEH2B,MAFA
AURKB,MAFA
HOXA10-HOXA9,MAFA
HOXA9,MAFA
MYCN,MAFA
CNOT2,MAFA
BRD8,MAFA
MIR647,MAFA
PLD1,MAFA
FLJ44635,MAFA
PHOSPHO1,MAFA
HAND2,MAFA
NPSR1,MAFA
C10orf99,MAFA
PCDHGC5,MAFA
TAF7L,MAFA
PPIL6,MAFA
TRIML1,MAFA
ICA1L,MAFA
PRICKLE2-AS1,MAFA
DDI2,MAFA
DLC1,MAFA
AHNAK,MAFA
GLT8D1,MAFA
MIR223,MAFA
INPP1,MAFA
LOC151475,MAFA
CXorf40B,MAFA
LOC286370,MAFA
GLP1R,MAFA
ZBTB34,MAFA
C2orf68,MAFA
CHCHD3,MAFA
PRL,MAFA
LAMB1,MAFA
MAGEB1,MAFA
EN2,MAFA
GTF2E2,MAFA
MED13L,MAFA
KIF2C,MAFA
KIF18B,MAFA
C1orf68,MAFA
C9orf173,MAFA
DDHD2,MAFA
PDCD6IP,MAFA
XXYLT1-AS2,MAFA
C22orf29,MAFA
SAMD14,MAFA
IRF4,MAFA
TMEM97,MAFA
PPFIBP1,MAFA
KCNMB1,MAFA
AR,MAFA
SYTL5,MAFA
LOC729506,MAFA
FAM188B,MAFA
TARP,MAFA
PNPLA6,MAFA
WSB2,MAFA
C17orf74,MAFA
TMEM143,MAFA
CLEC18C,MAFA
LOC400548,MAFA
CAPN5,MAFA
PIP5K1C,MAFA
MMD,MAFA
SERPINA1,MAFA
LAMA5,MAFA
FAM19A5,MAFA
CDHR5,MAFA
MIR1250,MAFA
CAPN14,MAFA
SS18L1,MAFA
SUPT5H,MAFA
SGCA,MAFA
C19orf80,MAFA
SFTPA1,MAFA
ABCA3,MAFA
ARHGAP6,MAFA
ARL2-SNX15,MAFA
SEC22A,MAFA
ANAPC13,MAFA
FMO4,MAFA
KLHL38,MAFA
GEMIN4,MAFA
RALGDS,MAFA
TMEM248,MAFA
TMEM8B,MAFA
NR1I3,MAFA
RAP1A,MAFA
SLC24A2,MAFA
GBX1,MAFA
CD69,MAFA
HHATL,MAFA
SLC26A6,MAFA
MIR129-1,MAFA
MIR378E,MAFA
PKD1L1,MAFA
COL18A1-AS2,MAFA
KCNK15,MAFA
PSMB9,MAFA
MAP3K12,MAFA
PHTF1,MAFA
EPHA6,MAFA
C3orf52,MAFA
IRAK1,MAFA
WDR38,MAFA
MCM9,MAFA
KANSL1L,MAFA
GPM6B,MAFA
POU3F4,MAFA
FKBP11,MAFA
CDCA3,MAFA
HUWE1,MAFA
MIR505,MAFA
MIR32,MAFA
AGPAT9,MAFA
RBM28,MAFA
SDK1,MAFA
MYO1G,MAFA
SRRM3,MAFA
RPUSD3,MAFA
NOMO3,MAFA
CRYZL1,MAFA
UHRF1BP1,MAFA
ADAMTS3,MAFA
VSIG2,MAFA
GPR114,MAFA
TMEM92,MAFA
CSF2,MAFA
CPED1,MAFA
SOD3,MAFA
COLEC10,MAFA
PPP2R2D,MAFA
BLK,MAFA
SLC1A7,MAFA
LRRC18,MAFA
KIAA0020,MAFA
OTOP3,MAFA
INPP5D,MAFA
TNPO1,MAFA
HS6ST2-AS1,MAFA
LTC4S,MAFA
GPRIN2,MAFA
MB,MAFA
SEMA3C,MAFA
MYL5,MAFA
ZBTB18,MAFA
CHMP7,MAFA
SNRNP35,MAFA
ARID1B,MAFA
IWS1,MAFA
PRSS22,MAFA
ABCA8,MAFA
CD22,MAFA
EPN2-IT1,MAFA
MIR5191,MAFA
CARD14,MAFA
COL18A1,MAFA
ARHGEF10,MAFA
ST7-AS2,MAFA
GRIN3A,MAFA
NCAPD3,MAFA
GLRA1,MAFA
AQP3,MAFA
COMMD1,MAFA
CYP4V2,MAFA
C6orf106,MAFA
CCND3,MAFA
FAM64A,MAFA
FGFR4,MAFA
EDC3,MAFA
ANKRD54,MAFA
CBLN1,MAFA
MOV10,MAFA
MLANA,MAFA
TTC26,MAFA
HK3,MAFA
TMBIM1,MAFA
GUCY2D,MAFA
LDLRAD4-AS1,MAFA
RNF215,MAFA
DEFB121,MAFA
CYP2D6,MAFA
HCRTR2,MAFA
CXCR1,MAFA
EBF4,MAFA
SORBS2,MAFA
MIR3141,MAFA
MIR455,MAFA
MLLT4-AS1,MAFA
LGALS8,MAFA
CASC3,MAFA
ENPEP,MAFA
CCNE2,MAFA
SS18L2,MAFA
LUC7L2,MAFA
RGS7BP,MAFA
LEP,MAFA
ATP5E,MAFA
SLMO2-ATP5E,MAFA
RAP1GDS1,MAFA
SORD,MAFA
PRKRIP1,MAFA
GALNT7,MAFA
FGG,MAFA
ATP11A,MAFA
ZAN,MAFA
WDR53,MAFA
TRIB3,MAFA
LOC100507156,MAFA
GYG1,MAFA
DGAT2L6,MAFA
MIR1468,MAFA
PRSS3P2,MAFA
WDYHV1,MAFA
ZNF324,MAFA
SF3A3,MAFA
C3orf70,MAFA
RGS5,MAFA
MIR3128,MAFA
PRRT4,MAFA
LINC00854,MAFA
UCK1,MAFA
AARD,MAFA
SLC34A3,MAFA
MAGEB18,MAFA
NR2E3,MAFA
GIMAP1,MAFA
GIMAP1-GIMAP5,MAFA
FAM131C,MAFA
RNF25,MAFA
LOC654841,MAFA
RSPO3,MAFA
CD274,MAFA
ZNF703,MAFA
UBE2F,MAFA
MIR4471,MAFA
ANHX,MAFA
ILKAP,MAFA
TNC,MAFA
LOC100506178,MAFA
KIAA0319L,MAFA
WFS1,MAFA
FGD5,MAFA
CTNNB1,MAFA
UNQ6494,MAFA
FGF5,MAFA
INO80,MAFA
TIMP3,MAFA
SLA2,MAFA
CCDC88C,MAFA
MIR4643,MAFA
CCR5,MAFA
HS2ST1,MAFA
C7orf57,MAFA
POLM,MAFA
NDUFAB1,MAFA
SLC22A7,MAFA
MFSD7,MAFA
HNRNPM,MAFA
ARHGAP19-SLIT1,MAFA
ALDH1B1,MAFA
DENND3,MAFA
TBC1D14,MAFA
WDR45,MAFA
KRT8,MAFA
ATP10D,MAFA
SLC31A1,MAFA
DSCAM,MAFA
GRIN2A,MAFA
ADRA2A,MAFA
TM2D3,MAFA
NALCN,MAFA
ULBP3,MAFA
NRDE2,MAFA
C6orf132,MAFA
HDAC4,MAFA
KCNN2,MAFA
FDXR,MAFA
FAM217A,MAFA
MIR4758,MAFA
ITGAM,MAFA
MFSD10,MAFA
BRF1,MAFA
MED16,MAFA
BIN1,MAFA
LOC388849,MAFA
C15orf62,MAFA
HNF1A,MAFA
CCNJ,MAFA
CYP2S1,MAFA
CLDND2,MAFA
MAN1C1,MAFA
SNX22,MAFA
IGSF8,MAFA
CRYBB3,MAFA
SOX10,MAFA
PSRC1,MAFA
SMYD1,MAFA
HSPH1,MAFA
SMG9,MAFA
GCH1,MAFA
EFHD2,MAFA
KRT16,MAFA
STAMBPL1,MAFA
LRRC55,MAFA
RELA,MAFA
LINC00838,MAFA
CYP1A1,MAFA
TMTC4,MAFA
STX5,MAFA
BPIFA2,MAFA
IL19,MAFA
MED6,MAFA
GSTT1,MAFA
EXOSC10,MAFA
DGCR8,MAFA
EGF,MAFA
C9orf3,MAFA
CDS1,MAFA
SEPT5-GP1BB,MAFA
CYP2E1,MAFA
ST3GAL4-AS1,MAFA
KIAA0754,MAFA
ERCC2,MAFA
KDM4B,MAFA
POFUT2,MAFA
MARK2P9,MAFA
DNAH17,MAFA
MIR4744,MAFA
TCERG1L,MAFA
CA6,MAFA
CC2D1B,MAFA
ACTL10,MAFA
WDR73,MAFA
LOC100192426,MAFA
PNP,MAFA
SRC,MAFA
TGM7,MAFA
MIR33A,MAFA
UFM1,MAFA
MIR3659,MAFA
ZFYVE28,MAFA
SPINK14,MAFA
TMEM169,MAFA
MSANTD1,MAFA
MBP,MAFA
C17orf62,MAFA
SPTY2D1-AS1,MAFA
DDX55,MAFA
IGHE,MAFA
RPL18,MAFA
FDX1,MAFA
KRTAP23-1,MAFA
LOC100506801,MAFA
LEPRE1,MAFA
SYCE1,MAFA
MIR182,MAFA
MROH1,MAFA
LINC00284,MAFA
MCM5,MAFA
TMPRSS13,MAFA
CAPN2,MAFA
PML,MAFA
PLCG1,MAFA
CTNNBIP1,MAFA
SERPINA9,MAFA
VWA2,MAFA
DHRS7C,MAFA
C1orf131,MAFA
ATMIN,MAFA
CAPG,MAFA
KRT19,MAFA
JUP,MAFA
DSG1,MAFA
CTRB2,MAFA
C1QB,MAFA
SIN3A,MAFA
BTF3L4,MAFA
C17orf98,MAFA
DEFB126,MAFA
RHOT2,MAFA
PLA2G2E,MAFA
EPX,MAFA
RIC8A,MAFA
PTPN18,MAFA
RPS19BP1,MAFA
TMEM204,MAFA
SELL,MAFA
CARNS1,MAFA
MRPL23-AS1,MAFA
RRP1B,MAFA
SH2D7,MAFA
PLEKHF1,MAFA
KRT84,MAFA
C20orf96,MAFA
LRRTM1,MAFA
MIR4733,MAFA
NCOA6,MAFA
HERC1,MAFA
ATP4B,MAFA
CRYL1,MAFA
KCNJ5,MAFA
RHBDL1,MAFA
MOB2,MAFA
C14orf80,MAFA
LENG1,MAFA
GPR161,MAFA
SQRDL,MAFA
SVIL,MAFA
MIR346,MAFA
EZH1,MAFA
FCGR2B,MAFA
FCGR2C,MAFA
DIP2A,MAFA
MIR936,MAFA
TRMT2A,MAFA
ABCG1,MAFA
CPNE6,MAFA
KCNC3,MAFA
JAKMIP3,MAFA
LAG3,MAFA
LBX2-AS1,MAFA
KIF7,MAFA
TRAPPC2L,MAFA
PIAS3,MAFA
TNFAIP2,MAFA
PRMT7,MAFA
DBNDD2,MAFA
ITGB7,MAFA
WSCD2,MAFA
NEURL3,MAFA
SYDE1,MAFA
TNNT3,MAFA
RTN4R,MAFA
CYP4F3,MAFA
IL1R1,MAFA
FUZ,MAFA
LARP6,MAFA
GSTO2,MAFA
MIR4740,MAFA
SNORA40,MAFA
CECR1,MAFA
LUC7L,MAFA
CXCL12,MAFA
LINC00598,MAFA
SRGAP1,MAFA
DLEU7,MAFA
ARHGAP1,MAFA
POLR1A,MAFA
PIGQ,MAFA
FLJ45513,MAFA
CENPM,MAFA
NCOR2,MAFA
ACR,MAFA
HECTD2,MAFA
HP1BP3,MAFA
MIR185,MAFA
HKDC1,MAFA
TPGS2,MAFA
RHOBTB1,MAFA
PRKCZ,MAFA
NPAS3,MAFA
MIR3935,MAFA
SLC25A1,MAFA
CDH24,MAFA
CROCC,MAFA
OTOF,MAFA
TMC6,MAFA
MYO7A,MAFA
GATSL3,MAFA
TRPC4AP,MAFA
ABHD12,MAFA
OSGIN1,MAFA
CCDC40,MAFA
LINC00642,MAFA
FMN1,MAFA
RAB31,MAFA
GJB5,MAFA
TBC1D2B,MAFA
PKP3,MAFA
C1orf21,MAFA
RYR2,MAFA
MAP2K5,MAFA
KAT8,MAFA
ATP5O,MAFA
DPY19L3,MAFA
C2orf70,MAFA
SOAT2,MAFA
BARX2,MAFA
SPRYD3,MAFA
TBRG1,MAFA
DCLK1,MAFA
IL1RN,MAFA
TEX12,MAFA
LINC00277,MAFA
TTC28-AS1,MAFA
EPAS1,MAFA
MIR4513,MAFA
KRT3,MAFA
C16orf59,MAFA
GNRH2,MAFA
AKR7A2,MAFA
USB1,MAFA
WRAP73,MAFA
ZNF524,MAFA
PIK3CD,MAFA
CELF5,MAFA
BPIFC,MAFA
BLOC1S6,MAFA
TOR1AIP1,MAFA
HEXDC,MAFA
CACUL1,MAFA
KRT79,MAFA
COG8,MAFA
PDF,MAFA
CTSH,MAFA
DEFB129,MAFA
FAH,MAFA
L3HYPDH,MAFA
NPRL3,MAFA
TAL1,MAFA
MORN1,MAFA
ZNF319,MAFA
LOC100240734,MAFA
ZDHHC18,MAFA
ZP1,MAFA
CAPN8,MAFA
NUP85,MAFA
CWC15,MAFA
CARD10,MAFA
PLK3,MAFA
FH,MAFA
ALX4,MAFA
INO80C,MAFA
MIR495,MAFA
MTFR1L,MAFA
CATSPER2,MAFA
MAPK1,MAFA
SLC35G1,MAFA
NOL3,MAFA
RBM20,MAFA
FAT3,MAFA
CDH7,MAFA
MIR4714,MAFA
CD247,MAFA
CECR2,MAFA
PCSK9,MAFA
SFI1,MAFA
RNF213,MAFA
ABCC12,MAFA
MIR4711,MAFA
SIGLEC15,MAFA
PDE4DIP,MAFA
BTBD3,MAFA
CLUAP1,MAFA
MPHOSPH8,MAFA
C17orf82,MAFA
CDKN1C,MAFA
FBXW9,MAFA
NRXN2,MAFA
DGCR6L,MAFA
FAM132A,MAFA
PEX16,MAFA
SNRPD3,MAFA
MIR665,MAFA
QPRT,MAFA
CES1P1,MAFA
KRT85,MAFA
CDC42BPB,MAFA
PAM16,MAFA
MIR4253,MAFA
SEC14L2,MAFA
AANAT,MAFA
THY1,MAFA
TRAPPC10,MAFA
ECI1,MAFA
ATP2C2,MAFA
MYO1D,MAFA
SOGA1,MAFA
TLK2,MAFA
RASGRF1,MAFA
TSPAN32,MAFA
KNDC1,MAFA
DGKA,MAFA
COMP,MAFA
IGF2,MAFA
CHTF18,MAFA
TUBA8,MAFA
PPY,MAFA
RHOC,MAFA
HTR3A,MAFA
SLC16A5,MAFA
PALD1,MAFA
NCAN,MAFA
KCNQ2,MAFA
HPX,MAFA
ARHGAP27,MAFA
ESPN,MAFA
CLK3,MAFA
DOCK1,MAFA
MFGE8,MAFA
MXRA7,MAFA
TH,MAFA
PBXIP1,MAFA
GPR157,MAFA
P2RY6,MAFA
ALOXE3,MAFA
MYO18B,MAFA
AQP6,MAFA
SMARCA4,MAFA
GALNT14,MAFA
TTC39A,MAFA
PLA2G6,MAFA
PDZK1IP1,MAFA
TNNT2,MAFA
KCNAB2,MAFA
MAPK11,MAFA
MIR5008,MAFA
FBF1,MAFA
MIR1-1,MAFA
ANO1,MAFA
ANXA2,MAFA
SRCIN1,MAFA
SEMA4A,MAFA
SLC2A5,MAFA
P2RX5,MAFA
MYOM3,MAFA
UNC45A,MAFA
OGDHL,MAFA
VASN,MAFA
CEP68,MAFA
TTYH2,MAFA
CORO2B,MAFA
RHBDF1,MAFA
MICAL3,MAFA
TANGO2,MAFA
JDP2,MAFA
APBA2,MAFA
RALB,MAFA
NINL,MAFA
PCBP1-AS1,MAFA
UMODL1,MAFA
NPEPL1,MAFA
GPI,MAFA
MIB2,MAFA
IPO5,MAFA
DDX11,MAFA
C11orf94,MAFA
PI4KA,MAFA
CSNK1D,MAFA
LOXHD1,MAFA
ZZEF1,MAFA
WDR90,MAFA
RET,MAFA
IFT27,MAFA
PFKFB3,MAFA
INF2,MAFA
TCF7L2,MAFA
SCUBE1,MAFA
PLEKHM1,MAFA
CLCNKA,MAFA
SHANK3,MAFA
SLCO4A1,MAFA
TMEM201,MAFA
ANO4,MAFA
STAT5A,MAFA
CPT1C,MAFA
OBSCN,MAFA
RRBP1,MAFA
LRP3,MAFA
TUB,MAFA
ADCK3,MAFA
LLGL2,MAFA
PDE2A,MAFA
LHPP,MAFA
ST8SIA5,MAFA
MYBPC3,MAFA
FRMD4A,MAFA
MYZAP,MAFA
EXOC7,MAFA
MRC2,MAFA
LZTR1,MAFA
DENND5A,MAFA
DMKN,MAFA
PPAPDC1A,MAFA
MYT1,MAFA
HSPG2,MAFA
BAI2,MAFA
AAK1,MAFA
SCARNA15,MAFA
MPP3,MAFA
ACVRL1,MAFA
MTMR11,MAFA
ST5,MAFA
BCL9,MAFA
MYO19,MAFA
SH2D4B,MAFA
RABGGTA,MAFA
VWA3A,MAFA
GJA4,MAFA
THBS3,MAFA
PARP6,MAFA
FAM186B,MAFA
GRAMD1B,MAFA
PTPRA,MAFA
PEAR1,MAFA
MAP4K4,MAFA
CACNG5,MAFA
ARHGEF10L,MAFA
UBXN2A,MAFA
IL21R,MAFA
CLUH,MAFA
VPS33A,MAFA
GALNT2,MAFA
DYRK2,MAFA
WBP2,MAFA
FAAH,MAFA
EFCAB14,MAFA
GZMB,MAFA
EYA3,MAFA
TASP1,MAFA
CEP89,MAFA
PRPSAP2,MAFA
TMEM9,MAFA
FHAD1,MAFA
SLC9A8,MAFA
SAMD11,MAFA
RAB4A,MAFA
MIR1301,MAFA
ABCC6,MAFA
HM13-AS1,MAFA
TOP3B,MAFA
SPIRE2,MAFA
ZNF205,MAFA
PHGR1,MAFA
GCOM1,MAFA
PEX11G,MAFA
FAM150B,MAFA
LOC253044,MAFA
HDAC7,MAFA
KPTN,MAFA
MIR4692,MAFA
COL6A1,MAFA
SSC5D,MAFA
IQSEC3,MAFA
DNAJA4,MAFA
MYO5C,MAFA
DYRK4,MAFA
DNM2,MAFA
MIR4265,MAFA
ALPL,MAFA
PALM,MAFA
SERPINA11,MAFA
SNORA68,MAFA
AVP,MAFA
MIR3196,MAFA
TTC7A,MAFA
TRIOBP,MAFA
ALDH3B1,MAFA
DDX12P,MAFA
SYNRG,MAFA
LOC284865,MAFA
SNAP29,MAFA
ADAM11,MAFA
RERE,MAFA
CAMTA2,MAFA
KIAA1324,MAFA
DLGAP1,MAFA
NID2,MAFA
CRIP2,MAFA
HIC2,MAFA
TMPRSS6,MAFA
RBFOX1,MAFA
EWSR1,MAFA
TBX1,MAFA
DPYSL4,MAFA
LINC00514,MAFA
MIR4686,MAFA
DEGS2,MAFA
RNF223,MAFA
HES5,MAFA
ZFHX2,MAFA
MIR1228,MAFA
DUS3L,MAFA
ATP13A2,MAFA
ABR,MAFA
PFKP,MAFA
B4GALNT3,MAFA
POLL,MAFA
C1R,MAFA
SLC12A4,MAFA
ARHGEF16,MAFA
LSP1,MAFA
KRT7,MAFA
BPIFB3,MAFA
TBC1D16,MAFA
SH2D6,MAFA
SYT7,MAFA
RASD2,MAFA
NT5DC4,MAFA
CNIH2,MAFA
TMC8,MAFA
CBFA2T3,MAFA
BRSK2,MAFA
SPHK2,MAFA
DYRK1B,MAFA
ADAMTS7,MAFA
MYH6,MAFA
DLG5,MAFA
KCNQ4,MAFA
KIF21B,MAFA
MUS81,MAFA
BEAN1,MAFA
GSC2,MAFA
MIR4320,MAFA
ACY3,MAFA
PROCA1,MAFA
IGDCC3,MAFA
PRSS8,MAFA
NFATC4,MAFA
BPI,MAFA
KDM6B,MAFA
CAMKK1,MAFA
MIR3167,MAFA
PFKM,MAFA
TTLL5,MAFA
SCAMP2,MAFA
HNRNPUL1,MAFA
OTUD7A,MAFA
KIRREL,MAFA
PPP2R5B,MAFA
HPCAL1,MAFA
GLI2,MAFA
FAM53B,MAFA
GPRC5C,MAFA
DNHD1,MAFA
MYO15A,MAFA
SMTNL2,MAFA
FLRT1,MAFA
PLCB3,MAFA
L3MBTL1,MAFA
NLRC5,MAFA
PSD4,MAFA
GRIK4,MAFA
MAN2C1,MAFA
BPIFB1,MAFA
ROBO3,MAFA
RNASE4,MAFA
SHANK2,MAFA
ERBB3,MAFA
PLCH2,MAFA
