source,target
H2BC1,H3C8
SSRP1,H3C8
H2AC1,H3C8
H2AC8,H3C8
BPTF,H3C8
H1-4,H3C8
H2AZ2,H3C8
RUVBL1,H3C8
H2BC4,H3C8
ING5,H3C8
DNMT3B,H3C8
H3C13,H3C8
CBX3,H3C8
CENPA,H3C8
H3-5,H3C8
TRIM24,H3C8
H2AC7,H3C8
H1-0,H3C8
IPO4,H3C8
H2AB2,H3C8
H4C11,H3C8
H2BC7,H3C8
H2BC12,H3C8
PHF8,H3C8
WDR5,H3C8
H3C12,H3C8
MPHOSPH8,H3C8
H2AW,H3C8
H3-4,H3C8
H3-3A,H3C8
H2BC21,H3C8
H3C14,H3C8
H3C10,H3C8
ATRX,H3C8
ING1,H3C8
H4C8,H3C8
H2BC10,H3C8
H4C2,H3C8
H3C4,H3C8
H2AC6,H3C8
H4C3,H3C8
BRPF1,H3C8
CBX1,H3C8
PBRM1,H3C8
KAT6A,H3C8
H3C15,H3C8
MACROH2A1,H3C8
H2AX,H3C8
H4-16,H3C8
H2BC8,H3C8
H4C15,H3C8
H4C14,H3C8
RUVBL2,H3C8
H2BC11,H3C8
H3-7,H3C8
H4C1,H3C8
H2BU1,H3C8
H4C4,H3C8
H4C12,H3C8
H3C1,H3C8
H4C13,H3C8
H4C9,H3C8
H3C6,H3C8
H2AB3,H3C8
H2BC3,H3C8
H2BC6,H3C8
H3C11,H3C8
CHD1,H3C8
H2AC4,H3C8
H3C7,H3C8
H2AB1,H3C8
H3C3,H3C8
H4C5,H3C8
H3C2,H3C8
CBX5,MIS12
NDC80,MIS12
NUF2,MIS12
CENPC,MIS12
SPC25,MIS12
BUB1B,MIS12
BUB1,MIS12
AURKB,MIS12
KNL1,MIS12
NSL1,MIS12
PMF1,MIS12
PMF1-BGLAP,MIS12
ZWINT,MIS12
DSN1,MIS12
SPC24,MIS12
CBX5,NSL1
PROCR,NSL1
CMC2,NSL1
NDC80,NSL1
NUF2,NSL1
SPC25,NSL1
BUB1,NSL1
KNL1,NSL1
CBX3,NSL1
PMF1,NSL1
PMF1-BGLAP,NSL1
ZWINT,NSL1
DSN1,NSL1
SPC24,NSL1
MIS12,NSL1
CBX5,H3C7
SUPT16H,H3C7
ASF1A,H3C7
H4C6,H3C7
H3-3B,H3C7
DDB2,H3C7
CREBBP,H3C7
KAT2B,H3C7
DNMT3A,H3C7
DIDO1,H3C7
SETDB1,H3C7
H2BC1,H3C7
SSRP1,H3C7
H2AC1,H3C7
H2AC8,H3C7
BPTF,H3C7
H1-4,H3C7
H2AZ2,H3C7
RUVBL1,H3C7
H2BC4,H3C7
ING5,H3C7
DNMT3B,H3C7
H3C13,H3C7
CBX3,H3C7
CENPA,H3C7
H3-5,H3C7
TRIM24,H3C7
H2AC7,H3C7
H1-0,H3C7
IPO4,H3C7
H2AB2,H3C7
H4C11,H3C7
H2BC7,H3C7
H2BC12,H3C7
PHF8,H3C7
WDR5,H3C7
H3C12,H3C7
MPHOSPH8,H3C7
H2AW,H3C7
H3-4,H3C7
H3-3A,H3C7
H2BC21,H3C7
H3C14,H3C7
H3C10,H3C7
ATRX,H3C7
ING1,H3C7
H4C8,H3C7
H2BC10,H3C7
H4C2,H3C7
H3C4,H3C7
H2AC6,H3C7
H4C3,H3C7
BRPF1,H3C7
CBX1,H3C7
PBRM1,H3C7
KAT6A,H3C7
H3C15,H3C7
MACROH2A1,H3C7
H2AX,H3C7
H4-16,H3C7
H2BC8,H3C7
H4C15,H3C7
H4C14,H3C7
RUVBL2,H3C7
H2BC11,H3C7
H3-7,H3C7
H4C1,H3C7
H2BU1,H3C7
H4C4,H3C7
H4C12,H3C7
H3C1,H3C7
H4C13,H3C7
H4C9,H3C7
H3C6,H3C7
H2AC16,H3C7
H2AB3,H3C7
H2BC3,H3C7
H2BC6,H3C7
H3C11,H3C7
CHD1,H3C7
H2AC4,H3C7
H2AB1,H3C7
H3C8,H3C7
H3C3,H3C7
H4C5,H3C7
H3C2,H3C7
CBX5,H3-3B
CBX7,H3-3B
ASF1A,H3-3B
H4C6,H3-3B
NASP,H3-3B
CREBBP,H3-3B
HIRA,H3-3B
ASF1B,H3-3B
KAT2B,H3-3B
HAT1,H3-3B
DNMT3A,H3-3B
MCM2,H3-3B
DIDO1,H3-3B
DNMT3L,H3-3B
SETDB1,H3-3B
H2AZ1,H3-3B
H2AC8,H3-3B
ING2,H3-3B
BPTF,H3-3B
NSD3,H3-3B
H2BC4,H3-3B
CARM1,H3-3B
H2AC14,H3-3B
H3C13,H3-3B
CBX3,H3-3B
CENPA,H3-3B
SP100,H3-3B
IPO4,H3-3B
H2AB2,H3-3B
H4C11,H3-3B
H2BC7,H3-3B
CHD4,H3-3B
PHF8,H3-3B
WDR5,H3-3B
H2AC13,H3-3B
H2AC11,H3-3B
PHF2,H3-3B
H3C12,H3-3B
H2AC17,H3-3B
MPHOSPH8,H3-3B
H2AW,H3-3B
H3-4,H3-3B
PARP1,H3-3B
H3-3A,H3-3B
H3C14,H3-3B
H3C10,H3-3B
KDM4A,H3-3B
ATRX,H3-3B
DAXX,H3-3B
ING1,H3-3B
H4C8,H3-3B
H2BC10,H3-3B
H4C2,H3-3B
H3C4,H3-3B
H4C3,H3-3B
MLLT3,H3-3B
CBX1,H3-3B
PBRM1,H3-3B
UBN1,H3-3B
ING4,H3-3B
KAT6A,H3-3B
ZMYND11,H3-3B
CBX6,H3-3B
H3C15,H3-3B
SMARCA4,H3-3B
H4-16,H3-3B
H2BC8,H3-3B
H4C15,H3-3B
H4C14,H3-3B
H2BC11,H3-3B
H3-7,H3-3B
H4C7,H3-3B
H4C1,H3-3B
H2BU1,H3-3B
H4C4,H3-3B
RPS6KA5,H3-3B
H4C12,H3-3B
H3C1,H3-3B
H4C13,H3-3B
H4C9,H3-3B
H3C6,H3-3B
H2AC15,H3-3B
H2AC16,H3-3B
H2AB3,H3-3B
H2BC6,H3-3B
H3C11,H3-3B
CHD1,H3-3B
H2AC4,H3-3B
H3C7,H3-3B
H2AB1,H3-3B
H3C8,H3-3B
H3C3,H3-3B
H4C5,H3-3B
H3C2,H3-3B
CBX5,PMF1
NUF2,PMF1
KNL1,PMF1
NSL1,PMF1
PMF1-BGLAP,PMF1
ZWINT,PMF1
NFE2L2,PMF1
DSN1,PMF1
SPC24,PMF1
MIS12,PMF1
CBX5,H3-5
H4C6,H3-5
CREBBP,H3-5
KAT2B,H3-5
HAT1,H3-5
DNMT3A,H3-5
DIDO1,H3-5
SETDB1,H3-5
H2AC8,H3-5
BPTF,H3-5
H3C13,H3-5
IPO4,H3-5
H4C11,H3-5
PHF8,H3-5
H3C12,H3-5
MPHOSPH8,H3-5
H3-4,H3-5
H3C14,H3-5
H3C10,H3-5
ATRX,H3-5
ING1,H3-5
H4C8,H3-5
H4C2,H3-5
H3C4,H3-5
H4C3,H3-5
CBX1,H3-5
PBRM1,H3-5
KAT6A,H3-5
H3C15,H3-5
H4-16,H3-5
H4C15,H3-5
H4C14,H3-5
H2BC11,H3-5
H3-7,H3-5
H4C7,H3-5
H4C1,H3-5
H4C4,H3-5
H4C12,H3-5
H3C1,H3-5
H4C13,H3-5
H4C9,H3-5
H3C6,H3-5
H3C11,H3-5
CHD1,H3-5
H2AC4,H3-5
H3C7,H3-5
H3C8,H3-5
H3C3,H3-5
H4C5,H3-5
H3C2,H3-5
CBX5,H3C4
CBX7,H3C4
SUPT16H,H3C4
ASF1A,H3C4
H4C6,H3C4
H3-3B,H3C4
NASP,H3C4
DDB2,H3C4
CREBBP,H3C4
ASF1B,H3C4
KAT2B,H3C4
DNMT3A,H3C4
DIDO1,H3C4
DNMT3L,H3C4
SETDB1,H3C4
H2BC1,H3C4
SSRP1,H3C4
H2AC1,H3C4
DDB1,H3C4
H2AC8,H3C4
ING2,H3C4
BPTF,H3C4
H1-4,H3C4
H2AZ2,H3C4
CBX2,H3C4
NSD3,H3C4
RUVBL1,H3C4
H2BC4,H3C4
DNMT3B,H3C4
H3C13,H3C4
CBX3,H3C4
CENPA,H3C4
H3-5,H3C4
TRIM24,H3C4
H2AC7,H3C4
H1-0,H3C4
IPO4,H3C4
H2AB2,H3C4
H4C11,H3C4
H2BC7,H3C4
H2BC12,H3C4
CHD4,H3C4
PHF8,H3C4
WDR5,H3C4
H3C12,H3C4
MPHOSPH8,H3C4
H2AW,H3C4
H3-4,H3C4
H3-3A,H3C4
H2BC21,H3C4
H3C14,H3C4
H3C10,H3C4
KDM4A,H3C4
ATRX,H3C4
DAXX,H3C4
ING1,H3C4
H4C8,H3C4
H2BC10,H3C4
H4C2,H3C4
H2AC6,H3C4
H4C3,H3C4
BRPF1,H3C4
CBX1,H3C4
PBRM1,H3C4
KAT6A,H3C4
CBX6,H3C4
H3C15,H3C4
MACROH2A1,H3C4
H2AX,H3C4
H4-16,H3C4
H2BC8,H3C4
H4C15,H3C4
H4C14,H3C4
RUVBL2,H3C4
H2BC11,H3C4
SIRT5,H3C4
CDYL2,H3C4
H3-7,H3C4
H4C1,H3C4
H2BU1,H3C4
H4C4,H3C4
UHRF1,H3C4
H4C12,H3C4
H3C1,H3C4
H4C13,H3C4
H4C9,H3C4
H3C6,H3C4
H2AB3,H3C4
H2BC3,H3C4
H2BC6,H3C4
H3C11,H3C4
CHD1,H3C4
H2AC4,H3C4
H3C7,H3C4
H2AB1,H3C4
H3C8,H3C4
H3C3,H3C4
H4C5,H3C4
H3C2,H3C4
CBX5,H4-16
SUPT16H,H4-16
KAT2A,H4-16
ASF1A,H4-16
WDR77,H4-16
H4C6,H4-16
H3-3B,H4-16
DDB2,H4-16
KMT2C,H4-16
CREBBP,H4-16
EP300,H4-16
EED,H4-16
ASF1B,H4-16
KAT2B,H4-16
HAT1,H4-16
RBBP5,H4-16
MCM2,H4-16
SMARCC2,H4-16
H2BC1,H4-16
SSRP1,H4-16
SMARCA5,H4-16
ATAD2,H4-16
H2AZ1,H4-16
H2AC1,H4-16
DDB1,H4-16
H2AC8,H4-16
H1-4,H4-16
H2AZ2,H4-16
MSL3,H4-16
NSD3,H4-16
RUVBL1,H4-16
PRMT5,H4-16
H2BC4,H4-16
SOX2,H4-16
H2AC14,H4-16
H1-10,H4-16
H2AC20,H4-16
H3C13,H4-16
CENPA,H4-16
H3-5,H4-16
ASH2L,H4-16
H2AC7,H4-16
H1-0,H4-16
DPY30,H4-16
H2AB2,H4-16
H4C11,H4-16
H2BC7,H4-16
H2BC12,H4-16
CHD4,H4-16
WDR5,H4-16
H2AC13,H4-16
H2AC11,H4-16
H3C12,H4-16
H2AC17,H4-16
MPHOSPH8,H4-16
H2AW,H4-16
H3-4,H4-16
H3-3A,H4-16
H2BC21,H4-16
H3C14,H4-16
H2AC18,H4-16
H3C10,H4-16
KDM4A,H4-16
DAXX,H4-16
H2AC12,H4-16
H4C8,H4-16
H2BC10,H4-16
H4C2,H4-16
H3C4,H4-16
H2AC6,H4-16
H4C3,H4-16
PSIP1,H4-16
TP53BP1,H4-16
NSD2,H4-16
CENPN,H4-16
DOT1L,H4-16
H3C15,H4-16
SMARCA4,H4-16
ACTL6A,H4-16
L3MBTL1,H4-16
HJURP,H4-16
MACROH2A1,H4-16
H2AX,H4-16
KMT2A,H4-16
H2AJ,H4-16
H2BC8,H4-16
H4C15,H4-16
H4C14,H4-16
RUVBL2,H4-16
H2AC19,H4-16
H2BC11,H4-16
H3-7,H4-16
H2BC17,H4-16
H4C1,H4-16
H2BU1,H4-16
H4C4,H4-16
H4C12,H4-16
H3C1,H4-16
H4C13,H4-16
H4C9,H4-16
H3C6,H4-16
H2AC15,H4-16
H2AC16,H4-16
H2AB3,H4-16
H2BC3,H4-16
H2BC6,H4-16
H3C11,H4-16
H2AC4,H4-16
H3C7,H4-16
H2AB1,H4-16
H3C8,H4-16
H3C3,H4-16
H4C5,H4-16
H3C2,H4-16
CBX5,BCL11B
SIRT1,BCL11B
NR2F1,BCL11B
SUV39H1,BCL11B
HDAC1,BCL11B
TBR1,BCL11B
NR2F2,BCL11B
SATB2,BCL11B
CBX5,DSN1
NDC80,DSN1
NUF2,DSN1
CENPC,DSN1
SPC25,DSN1
BUB1,DSN1
KNL1,DSN1
CBX3,DSN1
NSL1,DSN1
PMF1,DSN1
PMF1-BGLAP,DSN1
ZWINT,DSN1
SPC24,DSN1
MIS12,DSN1
CBX5,ADNP
BPTF,ADNP
CHD4,ADNP
SMARCA4,ADNP
CBX5,POGZ
MAD2L2,POGZ
CHAMP1,POGZ
PSIP1,POGZ
CBX1,POGZ
CBX5,CHAF1B
MCM5,CHAF1B
ASF1A,CHAF1B
H4C6,CHAF1B
INSIG2,CHAF1B
BTG1,CHAF1B
MCM4,CHAF1B
ASF1B,CHAF1B
HAT1,CHAF1B
MCM2,CHAF1B
SMC2,CHAF1B
BTG2,CHAF1B
RRM1,CHAF1B
CHAF1A,CHAF1B
MCM7,CHAF1B
INSIG1,CHAF1B
SMC4,CHAF1B
H3C12,CHAF1B
WDHD1,CHAF1B
RBBP4,CHAF1B
H4C3,CHAF1B
POLA1,CHAF1B
PCNA,CHAF1B
CDC45,CHAF1B
H3C1,CHAF1B
MCM3,CHAF1B
CBX5,H3C3
SUPT16H,H3C3
ASF1A,H3C3
H4C6,H3C3
H3-3B,H3C3
DDB2,H3C3
CREBBP,H3C3
KAT2B,H3C3
DNMT3A,H3C3
DIDO1,H3C3
DNMT3L,H3C3
SETDB1,H3C3
H2BC1,H3C3
SSRP1,H3C3
H2AC1,H3C3
DDB1,H3C3
H2AC8,H3C3
ING2,H3C3
BPTF,H3C3
H1-4,H3C3
H2AZ2,H3C3
NSD3,H3C3
RUVBL1,H3C3
H2BC4,H3C3
DNMT3B,H3C3
H2AC20,H3C3
H3C13,H3C3
CBX3,H3C3
CENPA,H3C3
H3-5,H3C3
TRIM24,H3C3
H2AC7,H3C3
H1-0,H3C3
IPO4,H3C3
H2AB2,H3C3
H4C11,H3C3
H2BC7,H3C3
H2BC12,H3C3
CHD4,H3C3
PHF8,H3C3
WDR5,H3C3
H3C12,H3C3
MPHOSPH8,H3C3
H2AW,H3C3
H3-4,H3C3
H3-3A,H3C3
H2BC21,H3C3
H3C14,H3C3
H3C10,H3C3
KDM4A,H3C3
ATRX,H3C3
DAXX,H3C3
ING1,H3C3
H4C8,H3C3
H2BC10,H3C3
H4C2,H3C3
H3C4,H3C3
H2AC6,H3C3
H4C3,H3C3
BRPF1,H3C3
CBX1,H3C3
PBRM1,H3C3
KAT6A,H3C3
H3C15,H3C3
MACROH2A1,H3C3
H2AX,H3C3
H4-16,H3C3
H2BC8,H3C3
H4C15,H3C3
H4C14,H3C3
RUVBL2,H3C3
H2BC11,H3C3
SIRT5,H3C3
CDYL2,H3C3
H3-7,H3C3
H4C1,H3C3
H2BU1,H3C3
H4C4,H3C3
UHRF1,H3C3
H4C12,H3C3
H3C1,H3C3
H4C13,H3C3
H4C9,H3C3
H3C6,H3C3
H2AB3,H3C3
H2BC3,H3C3
H2BC6,H3C3
H3C11,H3C3
CHD1,H3C3
H2AC4,H3C3
H3C7,H3C3
H2AB1,H3C3
H3C8,H3C3
H4C5,H3C3
H3C2,H3C3
CBX5,H3C1
CBX7,H3C1
SUPT16H,H3C1
KAT2A,H3C1
ASF1A,H3C1
H4C6,H3C1
H3-3B,H3C1
NASP,H3C1
DDB2,H3C1
CREBBP,H3C1
EP300,H3C1
ASF1B,H3C1
KAT2B,H3C1
HAT1,H3C1
DNMT3A,H3C1
DIDO1,H3C1
SETDB1,H3C1
SETD7,H3C1
H2BC1,H3C1
SSRP1,H3C1
AIRE,H3C1
H2AC1,H3C1
CHAF1A,H3C1
DDB1,H3C1
H2AC8,H3C1
BPTF,H3C1
H1-4,H3C1
H2AZ2,H3C1
NSD3,H3C1
CHAF1B,H3C1
RUVBL1,H3C1
PRMT5,H3C1
H2BC4,H3C1
ING5,H3C1
CARM1,H3C1
DNMT3B,H3C1
H2AC20,H3C1
H3C13,H3C1
CBX3,H3C1
CENPA,H3C1
H3-5,H3C1
TRIM24,H3C1
H2AC7,H3C1
H1-0,H3C1
IPO4,H3C1
H2AB2,H3C1
H4C11,H3C1
H2BC7,H3C1
H2BC12,H3C1
CHD4,H3C1
PHF8,H3C1
WDR5,H3C1
H2AC13,H3C1
H3C12,H3C1
MPHOSPH8,H3C1
H2AW,H3C1
H3-4,H3C1
H3-3A,H3C1
H2BC21,H3C1
H3C14,H3C1
H3C10,H3C1
KDM4A,H3C1
ATRX,H3C1
RBBP4,H3C1
ING1,H3C1
H4C8,H3C1
H2BC10,H3C1
H4C2,H3C1
H3C4,H3C1
H2AC6,H3C1
H4C3,H3C1
RBBP7,H3C1
MLLT3,H3C1
CHD3,H3C1
BRPF1,H3C1
CBX1,H3C1
PBRM1,H3C1
ING4,H3C1
KAT6A,H3C1
KDM1A,H3C1
H3C15,H3C1
MACROH2A1,H3C1
H2AX,H3C1
KMT2A,H3C1
H4-16,H3C1
H2BC8,H3C1
H4C15,H3C1
H4C14,H3C1
RUVBL2,H3C1
H2BC11,H3C1
H3-7,H3C1
H4C1,H3C1
H2BU1,H3C1
H4C4,H3C1
UHRF1,H3C1
H4C12,H3C1
H4C13,H3C1
H4C9,H3C1
H3C6,H3C1
H2AB3,H3C1
H2BC3,H3C1
H2BC6,H3C1
H3C11,H3C1
CHD1,H3C1
H2AC4,H3C1
H3C7,H3C1
H2AB1,H3C1
H3C8,H3C1
H3C3,H3C1
H4C5,H3C1
H3C2,H3C1
CBX5,H3C12
CBX7,H3C12
SUPT16H,H3C12
ASF1A,H3C12
ACTR5,H3C12
H4C6,H3C12
H3-3B,H3C12
NASP,H3C12
DDB2,H3C12
CREBBP,H3C12
ASF1B,H3C12
KAT2B,H3C12
HAT1,H3C12
DNMT3A,H3C12
DIDO1,H3C12
SETDB1,H3C12
H2BC1,H3C12
SSRP1,H3C12
AIRE,H3C12
H2AC1,H3C12
CHAF1A,H3C12
H2AC8,H3C12
BPTF,H3C12
H1-4,H3C12
H2AZ2,H3C12
CBX2,H3C12
CHAF1B,H3C12
SGF29,H3C12
RUVBL1,H3C12
H2BC4,H3C12
ING5,H3C12
DNMT3B,H3C12
H3C13,H3C12
CBX3,H3C12
CENPA,H3C12
H3-5,H3C12
TRIM24,H3C12
H2AC7,H3C12
H1-0,H3C12
IPO4,H3C12
H2AB2,H3C12
H4C11,H3C12
H2BC7,H3C12
H2BC12,H3C12
CHD4,H3C12
PHF8,H3C12
WDR5,H3C12
H2AC13,H3C12
MPHOSPH8,H3C12
H2AW,H3C12
H3-4,H3C12
H3-3A,H3C12
H2BC21,H3C12
H3C14,H3C12
H3C10,H3C12
KDM4A,H3C12
ATRX,H3C12
RBBP4,H3C12
ING1,H3C12
H4C8,H3C12
H2BC10,H3C12
H4C2,H3C12
H3C4,H3C12
H2AC6,H3C12
H4C3,H3C12
RBBP7,H3C12
BRPF1,H3C12
CBX1,H3C12
PBRM1,H3C12
ING4,H3C12
KAT6A,H3C12
CBX6,H3C12
H3C15,H3C12
MACROH2A1,H3C12
H2AX,H3C12
H4-16,H3C12
H2BC8,H3C12
H4C15,H3C12
H4C14,H3C12
RUVBL2,H3C12
H2BC11,H3C12
H3-7,H3C12
H4C7,H3C12
H4C1,H3C12
H2BU1,H3C12
H4C4,H3C12
UHRF1,H3C12
RPS6KA5,H3C12
H4C12,H3C12
H3C1,H3C12
H4C13,H3C12
H4C9,H3C12
H3C6,H3C12
H2AB3,H3C12
H2BC3,H3C12
H2BC6,H3C12
H3C11,H3C12
CHD1,H3C12
H2AC4,H3C12
H3C7,H3C12
H2AB1,H3C12
H3C8,H3C12
H3C3,H3C12
H4C5,H3C12
H3C2,H3C12
CBX5,PRR14
CBX5,H3C11
SUPT16H,H3C11
ASF1A,H3C11
H4C6,H3C11
H3-3B,H3C11
DDB2,H3C11
CREBBP,H3C11
KAT2B,H3C11
DNMT3A,H3C11
DIDO1,H3C11
SETDB1,H3C11
H2BC1,H3C11
SSRP1,H3C11
H2AC1,H3C11
H2AC8,H3C11
BPTF,H3C11
H1-4,H3C11
H2AZ2,H3C11
RUVBL1,H3C11
H2BC4,H3C11
ING5,H3C11
DNMT3B,H3C11
H3C13,H3C11
CBX3,H3C11
CENPA,H3C11
H3-5,H3C11
TRIM24,H3C11
H2AC7,H3C11
H1-0,H3C11
IPO4,H3C11
H2AB2,H3C11
H4C11,H3C11
H2BC7,H3C11
H2BC12,H3C11
PHF8,H3C11
WDR5,H3C11
H3C12,H3C11
MPHOSPH8,H3C11
H2AW,H3C11
H3-4,H3C11
H3-3A,H3C11
H2BC21,H3C11
H3C14,H3C11
H3C10,H3C11
ATRX,H3C11
ING1,H3C11
H4C8,H3C11
H2BC10,H3C11
H4C2,H3C11
H3C4,H3C11
H2AC6,H3C11
H4C3,H3C11
BRPF1,H3C11
CBX1,H3C11
PBRM1,H3C11
KAT6A,H3C11
H3C15,H3C11
MACROH2A1,H3C11
H2AX,H3C11
H4-16,H3C11
H2BC8,H3C11
H4C15,H3C11
H4C14,H3C11
RUVBL2,H3C11
H2BC11,H3C11
H3-7,H3C11
H4C1,H3C11
H2BU1,H3C11
H4C4,H3C11
H4C12,H3C11
H3C1,H3C11
H4C13,H3C11
H4C9,H3C11
H3C6,H3C11
H2AC16,H3C11
H2AB3,H3C11
H2BC3,H3C11
H2BC6,H3C11
CHD1,H3C11
H2AC4,H3C11
H3C7,H3C11
H2AB1,H3C11
H3C8,H3C11
H3C3,H3C11
H4C5,H3C11
H3C2,H3C11
CBX5,TRIM28
ZNF350,TRIM28
ZNF10,TRIM28
MDM2,TRIM28
POU5F1,TRIM28
YY1,TRIM28
EED,TRIM28
NBN,TRIM28
PML,TRIM28
NCOR1,TRIM28
TP53,TRIM28
SETDB1,TRIM28
ZKSCAN7,TRIM28
H2BC1,TRIM28
ATM,TRIM28
H2BC5,TRIM28
H2AC1,TRIM28
CHAF1A,TRIM28
PTGDR,TRIM28
SUZ12,TRIM28
EZH2,TRIM28
MRE11,TRIM28
H2AC14,TRIM28
H2AC20,TRIM28
H2AC21,TRIM28
CBX3,TRIM28
MYB,TRIM28
TRIM24,TRIM28
H2AC7,TRIM28
E2F1,TRIM28
UBE2I,TRIM28
H2BC12,TRIM28
SMARCAD1,TRIM28
DNMT1,TRIM28
MAGEC2,TRIM28
H2AW,TRIM28
H2BC21,TRIM28
RNF8,TRIM28
RBBP4,TRIM28
HDAC1,TRIM28
DAXX,TRIM28
TFDP1,TRIM28
MDC1,TRIM28
H2BC13,TRIM28
H2AC12,TRIM28
H2AC6,TRIM28
SKI,TRIM28
RAD50,TRIM28
RBBP7,TRIM28
CHD3,TRIM28
TP53BP1,TRIM28
SUMO1,TRIM28
CBX1,TRIM28
SENP7,TRIM28
SIN3A,TRIM28
ZFP57,TRIM28
L1TD1,TRIM28
H2AX,TRIM28
H2BC18,TRIM28
MAGEA3,TRIM28
H2BC11,TRIM28
H2BC17,TRIM28
H2BC14,TRIM28
ZNF274,TRIM28
H2BC9,TRIM28
UHRF1,TRIM28
ZNF501,TRIM28
H2BC3,TRIM28
H2BC15,TRIM28
CBX5,H3C10
SUPT16H,H3C10
ASF1A,H3C10
H4C6,H3C10
H3-3B,H3C10
NASP,H3C10
DDB2,H3C10
CREBBP,H3C10
KAT2B,H3C10
DNMT3A,H3C10
DIDO1,H3C10
SETDB1,H3C10
H2BC1,H3C10
SSRP1,H3C10
H2AC1,H3C10
H2AC8,H3C10
BPTF,H3C10
H1-4,H3C10
H2AZ2,H3C10
RUVBL1,H3C10
H2BC4,H3C10
ING5,H3C10
DNMT3B,H3C10
H3C13,H3C10
CBX3,H3C10
CENPA,H3C10
H3-5,H3C10
TRIM24,H3C10
H2AC7,H3C10
H1-0,H3C10
IPO4,H3C10
H2AB2,H3C10
H4C11,H3C10
H2BC7,H3C10
H2BC12,H3C10
PHF8,H3C10
WDR5,H3C10
H3C12,H3C10
MPHOSPH8,H3C10
H2AW,H3C10
H3-4,H3C10
H3-3A,H3C10
H2BC21,H3C10
H3C14,H3C10
ATRX,H3C10
ING1,H3C10
H4C8,H3C10
H2BC10,H3C10
H4C2,H3C10
H3C4,H3C10
H2AC6,H3C10
H4C3,H3C10
BRPF1,H3C10
CBX1,H3C10
PBRM1,H3C10
KAT6A,H3C10
H3C15,H3C10
MACROH2A1,H3C10
H2AX,H3C10
H4-16,H3C10
H2BC8,H3C10
H4C15,H3C10
H4C14,H3C10
RUVBL2,H3C10
H2BC11,H3C10
H3-7,H3C10
H4C1,H3C10
H2BU1,H3C10
H4C4,H3C10
H4C12,H3C10
H3C1,H3C10
H4C13,H3C10
H4C9,H3C10
H3C6,H3C10
H2AB3,H3C10
H2BC3,H3C10
H2BC6,H3C10
H3C11,H3C10
CHD1,H3C10
H2AC4,H3C10
H3C7,H3C10
H2AB1,H3C10
H3C8,H3C10
H3C3,H3C10
H4C5,H3C10
H3C2,H3C10
KLHL20,KEAP1
HMOX1,KEAP1
RBX1,KEAP1
PSMD10,KEAP1
TNFAIP1,KEAP1
SKP1,KEAP1
SESN2,KEAP1
PALB2,KEAP1
CUL3,KEAP1
KLHL8,KEAP1
SPOPL,KEAP1
NEIL2,KEAP1
KLHL41,KEAP1
EIF2AK3,KEAP1
KLHL3,KEAP1
NQO1,KEAP1
MAF,KEAP1
CD300C,KEAP1
KLHL22,KEAP1
KLHL25,KEAP1
KLHL7,KEAP1
PTMA,KEAP1
KLHL9,KEAP1
NFE2L1,KEAP1
KLHL12,KEAP1
GCLM,KEAP1
NIBAN2,KEAP1
KLHL21,KEAP1
KLHL42,KEAP1
SQSTM1,KEAP1
SPOP,KEAP1
NFE2L2,KEAP1
RELA,KEAP1
KCTD17,KEAP1
KBTBD8,KEAP1
PPP1R13L,KEAP1
PRKCA,KEAP1
PARK7,KEAP1
KLHL2,KEAP1
IKBKB,KEAP1
FBXL17,KEAP1
PGAM5,KEAP1
AKT1,KEAP1
KCTD13,KEAP1
ENC1,KEAP1
MCM3,KEAP1
FMO2,CYP2C9
CYP4F3,CYP2C9
CYP4F2,CYP2C9
CYP3A5,CYP2C9
ALOX12,CYP2C9
FMO5,CYP2C9
PPIG,CYP2C9
CYP2A6,CYP2C9
UGT1A6,CYP2C9
UGT2B7,CYP2C9
UGT1A1,CYP2C9
CYP4A11,CYP2C9
CYP2B6,CYP2C9
CYP2U1,CYP2C9
CYP3A4,CYP2C9
CYP1A2,CYP2C9
UGT1A9,CYP2C9
PTGS1,CYP2C9
PTGS2,CYP2C9
FMO4,CYP2C9
FMO3,CYP2C9
CYP2J2,CYP2C9
CYP2C19,CYP2C9
CYP4A22,CYP2C9
UGT1A4,CYP2C9
UGT1A8,CYP2C9
ALOX5,CYP2C9
AOX1,CYP2C9
CYP1A1,CYP2C9
ALOX15B,CYP2C9
VKORC1,CYP2C9
UGT1A3,CYP2C9
EPHX2,CYP2C9
CYP2E1,CYP2C9
ALOX15,CYP2C9
CYP4F8,CYP2C9
EPHX1,CYP2C9
FMO1,CYP2C9
DHPS,EIF5A
RPS12,EIF5A
XPO4,EIF5A
RPL8,EIF5A
RPS3,EIF5A
EIF5A2,EIF5A
RPS9,EIF5A
RPL13,EIF5A
EEF2,EIF5A
RPL15,EIF5A
RPL38,EIF5A
RPL4,EIF5A
RPLP2,EIF5A
EEF1G,EIF5A
RPS2,EIF5A
RPL27A,EIF5A
RPL21,EIF5A
RPLP1,EIF5A
RPS3A,EIF5A
RPL39,EIF5A
RPL5,EIF5A
RPL11,EIF5A
EEF1B2,EIF5A
RPL14,EIF5A
RPS8,EIF5A
RPL31,EIF5A
RPL23A,EIF5A
RPS18,EIF5A
DOHH,EIF5A
RPL9,EIF5A
RPS24,EIF5A
RPL32,EIF5A
RPS13,EIF5A
RPLP0,EIF5A
RPS15,EIF5A
RPS28,EIF5A
